date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,gc_alpha,parameter,estimate,loss,n_grid,n_valid
20240703,2,2024_07_y24m07day03_hm02:53,2,x2,cauchy_beta4p0,0.8000,phi3,1.7928,1.7424,4560,4183
20240703,2,2024_07_y24m07day03_hm02:53,2,x2,cauchy_beta4p0,0.8000,nugget,0.0000,1.7424,4560,4183
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,cauchy_beta4p0,0.8000,sigmasq,16.8212,1.5253,18126,16698
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,cauchy_beta4p0,0.8000,range_lat,1.4732,1.5253,18126,16698
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,cauchy_beta4p0,0.8000,range_lon,1.9155,1.5253,18126,16698
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,cauchy_beta4p0,0.8000,gc_alpha,0.8000,1.5253,18126,16698
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,cauchy_beta4p0,0.8000,gc_beta,4.0000,1.5253,18126,16698
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,cauchy_beta4p0,0.8000,phi1,8.7817,1.5253,18126,16698
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,cauchy_beta4p0,0.8000,phi2,0.5221,1.5253,18126,16698
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,cauchy_beta4p0,0.8000,phi3,1.6906,1.5253,18126,16698
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,cauchy_beta4p0,0.8000,nugget,0.0000,1.5253,18126,16698
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,cauchy_beta4p0,0.8000,sigmasq,19.5659,1.8650,300,279
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,cauchy_beta4p0,0.8000,range_lat,2.4895,1.8650,300,279
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,cauchy_beta4p0,0.8000,range_lon,3.1309,1.8650,300,279
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,cauchy_beta4p0,0.8000,gc_alpha,0.8000,1.8650,300,279
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,cauchy_beta4p0,0.8000,gc_beta,4.0000,1.8650,300,279
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,cauchy_beta4p0,0.8000,phi1,6.2493,1.8650,300,279
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,cauchy_beta4p0,0.8000,phi2,0.3194,1.8650,300,279
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,cauchy_beta4p0,0.8000,phi3,1.5816,1.8650,300,279
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,cauchy_beta4p0,0.8000,nugget,0.0000,1.8650,300,279
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,cauchy_beta4p0,0.8000,sigmasq,18.6143,1.9538,1160,1080
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,cauchy_beta4p0,0.8000,range_lat,2.0127,1.9538,1160,1080
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,cauchy_beta4p0,0.8000,range_lon,2.3408,1.9538,1160,1080
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,cauchy_beta4p0,0.8000,gc_alpha,0.8000,1.9538,1160,1080
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,cauchy_beta4p0,0.8000,gc_beta,4.0000,1.9538,1160,1080
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,cauchy_beta4p0,0.8000,phi1,7.9521,1.9538,1160,1080
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,cauchy_beta4p0,0.8000,phi2,0.4272,1.9538,1160,1080
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,cauchy_beta4p0,0.8000,phi3,1.3526,1.9538,1160,1080
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,cauchy_beta4p0,0.8000,nugget,0.0000,1.9538,1160,1080
20240703,3,2024_07_y24m07day03_hm03:53,2,x2,cauchy_beta4p0,0.8000,sigmasq,17.3760,1.7565,4560,4231
20240703,3,2024_07_y24m07day03_hm03:53,2,x2,cauchy_beta4p0,0.8000,range_lat,1.5978,1.7565,4560,4231
20240703,3,2024_07_y24m07day03_hm03:53,2,x2,cauchy_beta4p0,0.8000,range_lon,2.0850,1.7565,4560,4231
20240703,3,2024_07_y24m07day03_hm03:53,2,x2,cauchy_beta4p0,0.8000,gc_alpha,0.8000,1.7565,4560,4231
20240703,3,2024_07_y24m07day03_hm03:53,2,x2,cauchy_beta4p0,0.8000,gc_beta,4.0000,1.7565,4560,4231
20240703,3,2024_07_y24m07day03_hm03:53,2,x2,cauchy_beta4p0,0.8000,phi1,8.3339,1.7565,4560,4231
20240703,3,2024_07_y24m07day03_hm03:53,2,x2,cauchy_beta4p0,0.8000,phi2,0.4796,1.7565,4560,4231
20240703,3,2024_07_y24m07day03_hm03:53,2,x2,cauchy_beta4p0,0.8000,phi3,1.7028,1.7565,4560,4231
20240703,3,2024_07_y24m07day03_hm03:53,2,x2,cauchy_beta4p0,0.8000,nugget,0.0000,1.7565,4560,4231
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,cauchy_beta4p0,0.8000,sigmasq,19.2593,1.5502,18126,16863
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,cauchy_beta4p0,0.8000,range_lat,1.6753,1.5502,18126,16863
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,cauchy_beta4p0,0.8000,range_lon,2.1096,1.5502,18126,16863
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,cauchy_beta4p0,0.8000,gc_alpha,0.8000,1.5502,18126,16863
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,cauchy_beta4p0,0.8000,gc_beta,4.0000,1.5502,18126,16863
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,cauchy_beta4p0,0.8000,phi1,9.1292,1.5502,18126,16863
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,cauchy_beta4p0,0.8000,phi2,0.4740,1.5502,18126,16863
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,cauchy_beta4p0,0.8000,phi3,1.5858,1.5502,18126,16863
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,cauchy_beta4p0,0.8000,nugget,0.0000,1.5502,18126,16863
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,cauchy_beta4p0,0.8000,sigmasq,20.6383,1.9268,300,284
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,cauchy_beta4p0,0.8000,range_lat,1.7569,1.9268,300,284
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,cauchy_beta4p0,0.8000,range_lon,2.7964,1.9268,300,284
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,cauchy_beta4p0,0.8000,gc_alpha,0.8000,1.9268,300,284
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,cauchy_beta4p0,0.8000,gc_beta,4.0000,1.9268,300,284
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,cauchy_beta4p0,0.8000,phi1,7.3802,1.9268,300,284
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,cauchy_beta4p0,0.8000,phi2,0.3576,1.9268,300,284
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,cauchy_beta4p0,0.8000,phi3,2.5335,1.9268,300,284
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,cauchy_beta4p0,0.8000,nugget,0.0000,1.9268,300,284
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,cauchy_beta4p0,0.8000,sigmasq,19.3173,1.9717,1160,1093
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,cauchy_beta4p0,0.8000,range_lat,1.7266,1.9717,1160,1093
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,cauchy_beta4p0,0.8000,range_lon,1.9023,1.9717,1160,1093
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,cauchy_beta4p0,0.8000,gc_alpha,0.8000,1.9717,1160,1093
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,cauchy_beta4p0,0.8000,gc_beta,4.0000,1.9717,1160,1093
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,cauchy_beta4p0,0.8000,phi1,10.1549,1.9717,1160,1093
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,cauchy_beta4p0,0.8000,phi2,0.5257,1.9717,1160,1093
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,cauchy_beta4p0,0.8000,phi3,1.2138,1.9717,1160,1093
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,cauchy_beta4p0,0.8000,nugget,0.0000,1.9717,1160,1093
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,cauchy_beta4p0,0.8000,sigmasq,19.4100,1.8056,4560,4289
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,cauchy_beta4p0,0.8000,range_lat,1.4654,1.8056,4560,4289
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,cauchy_beta4p0,0.8000,range_lon,1.8890,1.8056,4560,4289
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,cauchy_beta4p0,0.8000,gc_alpha,0.8000,1.8056,4560,4289
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,cauchy_beta4p0,0.8000,gc_beta,4.0000,1.8056,4560,4289
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,cauchy_beta4p0,0.8000,phi1,10.2752,1.8056,4560,4289
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,cauchy_beta4p0,0.8000,phi2,0.5294,1.8056,4560,4289
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,cauchy_beta4p0,0.8000,phi3,1.6618,1.8056,4560,4289
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,cauchy_beta4p0,0.8000,nugget,0.0000,1.8056,4560,4289
20240703,4,2024_07_y24m07day03_hm04:48,1,x1,cauchy_beta4p0,0.8000,sigmasq,19.7908,1.4346,18126,17088
20240703,4,2024_07_y24m07day03_hm04:48,1,x1,cauchy_beta4p0,0.8000,range_lat,1.5849,1.4346,18126,17088
20240703,4,2024_07_y24m07day03_hm04:48,1,x1,cauchy_beta4p0,0.8000,range_lon,1.9062,1.4346,18126,17088
20240703,4,2024_07_y24m07day03_hm04:48,1,x1,cauchy_beta4p0,0.8000,gc_alpha,0.8000,1.4346,18126,17088
20240703,4,2024_07_y24m07day03_hm04:48,1,x1,cauchy_beta4p0,0.8000,gc_beta,4.0000,1.4346,18126,17088
20240703,4,2024_07_y24m07day03_hm04:48,1,x1,cauchy_beta4p0,0.8000,phi1,10.3823,1.4346,18126,17088
20240703,4,2024_07_y24m07day03_hm04:48,1,x1,cauchy_beta4p0,0.8000,phi2,0.5246,1.4346,18126,17088
20240703,4,2024_07_y24m07day03_hm04:48,1,x1,cauchy_beta4p0,0.8000,phi3,1.4465,1.4346,18126,17088
20240703,4,2024_07_y24m07day03_hm04:48,1,x1,cauchy_beta4p0,0.8000,nugget,0.0000,1.4346,18126,17088
20240703,5,2024_07_y24m07day03_hm05:48,8,x8,cauchy_beta4p0,0.8000,sigmasq,16.9833,1.8742,300,293
20240703,5,2024_07_y24m07day03_hm05:48,8,x8,cauchy_beta4p0,0.8000,range_lat,1.3256,1.8742,300,293
20240703,5,2024_07_y24m07day03_hm05:48,8,x8,cauchy_beta4p0,0.8000,range_lon,1.5365,1.8742,300,293
20240703,5,2024_07_y24m07day03_hm05:48,8,x8,cauchy_beta4p0,0.8000,gc_alpha,0.8000,1.8742,300,293
20240703,5,2024_07_y24m07day03_hm05:48,8,x8,cauchy_beta4p0,0.8000,gc_beta,4.0000,1.8742,300,293
20240703,5,2024_07_y24m07day03_hm05:48,8,x8,cauchy_beta4p0,0.8000,phi1,11.0532,1.8742,300,293
20240703,5,2024_07_y24m07day03_hm05:48,8,x8,cauchy_beta4p0,0.8000,phi2,0.6508,1.8742,300,293
20240703,5,2024_07_y24m07day03_hm05:48,8,x8,cauchy_beta4p0,0.8000,phi3,1.3435,1.8742,300,293
20240703,5,2024_07_y24m07day03_hm05:48,8,x8,cauchy_beta4p0,0.8000,nugget,0.0000,1.8742,300,293
20240703,5,2024_07_y24m07day03_hm05:48,4,x4,cauchy_beta4p0,0.8000,sigmasq,17.9501,1.9151,1160,1134
20240703,5,2024_07_y24m07day03_hm05:48,4,x4,cauchy_beta4p0,0.8000,range_lat,1.6406,1.9151,1160,1134
20240703,5,2024_07_y24m07day03_hm05:48,4,x4,cauchy_beta4p0,0.8000,range_lon,1.7373,1.9151,1160,1134
20240703,5,2024_07_y24m07day03_hm05:48,4,x4,cauchy_beta4p0,0.8000,gc_alpha,0.8000,1.9151,1160,1134
20240703,5,2024_07_y24m07day03_hm05:48,4,x4,cauchy_beta4p0,0.8000,gc_beta,4.0000,1.9151,1160,1134
20240703,5,2024_07_y24m07day03_hm05:48,4,x4,cauchy_beta4p0,0.8000,phi1,10.3322,1.9151,1160,1134
20240703,5,2024_07_y24m07day03_hm05:48,4,x4,cauchy_beta4p0,0.8000,phi2,0.5756,1.9151,1160,1134
20240703,5,2024_07_y24m07day03_hm05:48,4,x4,cauchy_beta4p0,0.8000,phi3,1.1214,1.9151,1160,1134
20240703,5,2024_07_y24m07day03_hm05:48,4,x4,cauchy_beta4p0,0.8000,nugget,0.0000,1.9151,1160,1134
20240703,5,2024_07_y24m07day03_hm05:48,2,x2,cauchy_beta4p0,0.8000,sigmasq,17.6352,1.7581,4560,4468
20240703,5,2024_07_y24m07day03_hm05:48,2,x2,cauchy_beta4p0,0.8000,range_lat,1.4762,1.7581,4560,4468
20240703,5,2024_07_y24m07day03_hm05:48,2,x2,cauchy_beta4p0,0.8000,range_lon,1.5911,1.7581,4560,4468
20240703,5,2024_07_y24m07day03_hm05:48,2,x2,cauchy_beta4p0,0.8000,gc_alpha,0.8000,1.7581,4560,4468
20240703,5,2024_07_y24m07day03_hm05:48,2,x2,cauchy_beta4p0,0.8000,gc_beta,4.0000,1.7581,4560,4468
20240703,5,2024_07_y24m07day03_hm05:48,2,x2,cauchy_beta4p0,0.8000,phi1,11.0839,1.7581,4560,4468
20240703,5,2024_07_y24m07day03_hm05:48,2,x2,cauchy_beta4p0,0.8000,phi2,0.6285,1.7581,4560,4468
20240703,5,2024_07_y24m07day03_hm05:48,2,x2,cauchy_beta4p0,0.8000,phi3,1.1616,1.7581,4560,4468
20240703,5,2024_07_y24m07day03_hm05:48,2,x2,cauchy_beta4p0,0.8000,nugget,0.0000,1.7581,4560,4468
20240703,5,2024_07_y24m07day03_hm05:48,1,x1,cauchy_beta4p0,0.8000,sigmasq,17.6518,1.5537,18126,17760
20240703,5,2024_07_y24m07day03_hm05:48,1,x1,cauchy_beta4p0,0.8000,range_lat,1.3851,1.5537,18126,17760
20240703,5,2024_07_y24m07day03_hm05:48,1,x1,cauchy_beta4p0,0.8000,range_lon,1.4763,1.5537,18126,17760
20240703,5,2024_07_y24m07day03_hm05:48,1,x1,cauchy_beta4p0,0.8000,gc_alpha,0.8000,1.5537,18126,17760
