operator,rank,rank_fraction,precision_eigenvalue,implied_covariance_eigenvalue,raw_projection,standardized_energy,cumulative_energy,cumulative_energy_per_n
exact_covariance,44,0.01375,0.006724510889891708,148.70970043385626,3.406331310397624,0.07802512520934077,41.547423299417666,0.012983569781068021
exact_covariance,45,0.0140625,0.007018336480540623,142.48390665974026,-12.771818558370155,1.1448264797895153,42.69224977920718,0.013341328056002244
exact_covariance,46,0.014375,0.00702791320660372,142.2897481232919,-11.317293470422152,0.9001430755550958,43.592392854762274,0.01362262276711321
exact_covariance,47,0.0146875,0.007353571656275972,135.9883396453397,8.466921343694072,0.5271684118452209,44.1195612666075,0.013787362895814843
exact_covariance,48,0.015,0.007395264334562443,135.22167089097934,8.380117023762578,0.5193425053043047,44.6389037719118,0.013949657428722437
exact_covariance,49,0.0153125,0.007450895768500564,134.2120506137804,0.7001311952160717,0.003652307585443857,44.64255607949724,0.013950798774842888
exact_covariance,50,0.015625,0.007584555150609143,131.84688886067187,-6.228629288393362,0.29424905773263094,44.93680513722987,0.014042751605384334
exact_covariance,51,0.0159375,0.007607957743043105,131.44131891563455,-2.7533046581968184,0.057673542866029465,44.994478680095895,0.014060774587529967
exact_covariance,52,0.01625,0.007898024832780182,126.6139346447193,-4.510318231127948,0.16066928654518034,45.155147966641074,0.014110983739575336
exact_covariance,53,0.0165625,0.008051356935285902,124.2026664620217,4.709681430245943,0.17858794667009775,45.33373591331117,0.014166792472909742
exact_covariance,54,0.016875,0.008120236152352613,123.14912783789887,4.132099864589936,0.13864693636660577,45.47238284967778,0.014210119640524306
exact_covariance,55,0.0171875,0.008316366536308155,120.24482033519476,1.5683098489328842,0.020454900056430792,45.49283774973421,0.014216511796791939
exact_covariance,56,0.0175,0.008489805599170716,117.78832722597087,-8.506917830099795,0.6143872883875511,46.10722503812176,0.014408507824413051
exact_covariance,57,0.0178125,0.00867043970475135,115.33440448839127,0.540045021863157,0.0025287218235780884,46.10975375994534,0.01440929804998292
exact_covariance,58,0.018125,0.008765296922411906,114.08626642676637,5.879298586361334,0.3029825845846125,46.412736344529954,0.01450398010766561
exact_covariance,59,0.0184375,0.008943395432268407,111.81435592033971,-15.135273621413447,2.0487217916656024,48.46145813619555,0.01514420566756111
exact_covariance,60,0.01875,0.009070925944669765,110.24232874347491,7.550895737877324,0.5171881535355233,48.978646289731074,0.015305826965540961
exact_covariance,61,0.0190625,0.009325033548955638,107.23822008254282,11.240889123954183,1.1782887500349424,50.15693503976602,0.01567404219992688
exact_covariance,62,0.019375,0.009585949148190222,104.31935164070788,19.298054016595074,3.569950186328575,53.726885226094595,0.01678965163315456
exact_covariance,63,0.0196875,0.009721739307209267,102.862252154657,7.981832664570281,0.6193686347583701,54.34625386085297,0.016983204331516552
exact_covariance,64,0.02,0.009933012377683393,100.67439382706407,6.115752738510664,0.37151881562703654,54.71777267648,0.0170993039614
exact_covariance,65,0.0203125,0.009988130263847312,100.11883841959542,3.6871860833003147,0.13579203901573245,54.853564715495736,0.01714173897359242
exact_covariance,66,0.020625,0.010108403578710132,98.92758952621908,-12.593376775228785,1.603123449812141,56.456688165307874,0.017642715051658712
exact_covariance,67,0.0209375,0.010408240721723546,96.077716372648,4.095658472471985,0.17459218387404346,56.631280349181914,0.017697275109119347
exact_covariance,68,0.02125,0.010465919484535319,95.54822215837059,-6.080893263868014,0.3870010561291848,57.0182814053111,0.01781821293915972
exact_covariance,69,0.0215625,0.01062197563845622,94.14444487893198,1.801610444413077,0.034476810581785505,57.05275821589289,0.017828986942466526
exact_covariance,70,0.021875,0.010763997210115875,92.90229089433542,-1.1813771424382857,0.015022793724893466,57.06778100961778,0.017833681565505556
exact_covariance,71,0.0221875,0.010943500662260318,91.37843829521509,-0.6146230786962599,0.004134033541322295,57.0719150431591,0.01783497345098722
exact_covariance,72,0.0225,0.011240870692189379,88.96108027422122,-5.204051513623826,0.30442697045685707,57.37634201361596,0.01793010687925499
exact_covariance,73,0.0228125,0.011513946402275276,86.85119463491593,2.0302666513532572,0.04746028759793303,57.4238023012139,0.017944938219129344
exact_covariance,74,0.023125,0.011614568541186324,86.09876436252526,-9.046073877814557,0.950437015080977,58.374239316294876,0.018241949786342148
exact_covariance,75,0.0234375,0.01183579170555878,84.48948958187069,11.309807896296968,1.5139368847434473,59.88817620103832,0.018715055062824476
exact_covariance,76,0.02375,0.011939109247358557,83.75834237560419,-4.506805311751087,0.24249875943036533,60.13067496046869,0.018790835925146465
exact_covariance,77,0.0240625,0.012210274619467689,81.89823989753928,-11.100295007895335,1.5045079041559264,61.63518286462462,0.019260994645195192
exact_covariance,78,0.024375,0.012321349160162563,81.15994336344303,-9.829500003314866,1.19047730088347,62.82566016550809,0.019633018801721278
exact_covariance,79,0.0246875,0.012397924271061032,80.65866334852346,-3.0338954850505724,0.11411696440390795,62.939777129911995,0.0196686803530975
exact_covariance,80,0.025,0.012541805504799271,79.73333660909812,0.8422691267793185,0.008897373571654174,62.94867450348365,0.01967146078233864
exact_covariance,81,0.0253125,0.012665052771000083,78.95742860935873,2.8669816476139878,0.10410146217427804,63.05277596565793,0.019703992489268102
exact_covariance,82,0.025625,0.012889913621940183,77.58003888388203,-10.770407575309985,1.495251626670622,64.54802759232855,0.020171258622602672
exact_covariance,83,0.0259375,0.013053504843111054,76.60777791243912,-2.405064255840811,0.07550583285857047,64.62353342518712,0.020194854195370975
exact_covariance,84,0.02625,0.013276788701987076,75.31941815495901,-3.016713411127606,0.12082620959915072,64.74435963478626,0.020232612385870707
exact_covariance,85,0.0265625,0.013477246908112726,74.19913034301113,2.880969138736732,0.11186092262785191,64.85622055741412,0.020267568924191914
exact_covariance,86,0.026875,0.013615327542552695,73.44663555648204,4.551854227759886,0.2821011031178127,65.13832166053193,0.020355725518916228
exact_covariance,87,0.0271875,0.013868657085562968,72.10503467138017,-1.0463299807369224,0.015183494933169731,65.1535051554651,0.020360470361082843
exact_covariance,88,0.0275,0.014002510086308014,71.41576716147655,-7.9989026330818165,0.8959148081242897,66.04941996358939,0.020640443738621683
exact_covariance,89,0.0278125,0.014072668005484927,71.05973079235882,6.889313314424133,0.6679259464546886,66.71734591004407,0.020849170596888775
exact_covariance,90,0.028125,0.014247372245688126,70.18838160157172,-11.479253093573691,1.8774225673750307,68.59476847741911,0.021435865149193472
exact_covariance,91,0.0284375,0.014386081676634096,69.51163092756536,4.79646236407831,0.3309669317641699,68.92573540918328,0.021539292315369774
exact_covariance,92,0.02875,0.014459699045470446,69.15773259563474,5.1714259996027145,0.38670508510938373,69.31244049429266,0.021660137654466456
exact_covariance,93,0.0290625,0.014613684303070494,68.42901346855352,5.7230559689794065,0.4786474035479496,69.79108789784061,0.02180971496807519
exact_covariance,94,0.029375,0.014955498017112425,66.86504179638665,7.6908768648803925,0.8846115303549974,70.67569942819561,0.02208615607131113
exact_covariance,95,0.0296875,0.015309820806457318,65.31755091334732,-2.1365410880171014,0.06988638975213786,70.74558581794776,0.022107995568108673
exact_covariance,96,0.03,0.015516734908998082,64.44654792807633,3.101246998109872,0.14923581250649884,70.89482163045426,0.022154631759516957
exact_covariance,97,0.0303125,0.015575782906013616,64.20223022073019,0.8758034469657417,0.01194711889415656,70.90676874934842,0.02215836523417138
exact_covariance,98,0.030625,0.01577325562177485,63.39845267070345,2.8757866516586326,0.13044717209130913,71.03721592143972,0.022199129975449913
exact_covariance,99,0.0309375,0.01583388439483615,63.15569667327662,2.3801881373200673,0.08970363510274372,71.12691955654246,0.022227162361419518
exact_covariance,100,0.03125,0.016058013843915534,62.27420213483657,0.7895083895452549,0.010009337346670734,71.13692889388913,0.022230290279340356
exact_covariance,101,0.0315625,0.016145009372897513,61.938644747936245,9.531999134723804,1.4669195277703055,72.60384842165944,0.022688702631768573
exact_covariance,102,0.031875,0.016278774107080955,61.429687114155556,1.19333727195405,0.023181850853129,72.62703027251257,0.02269594696016018
exact_covariance,103,0.0321875,0.016526605961619444,60.50849172070476,-1.8162586100824722,0.0545178907107006,72.68154816322327,0.02271298380100727
exact_covariance,104,0.0325,0.016761205485413044,59.66157988280025,16.961993183636594,4.822353235145849,77.50390139836912,0.02421996918699035
exact_covariance,105,0.0328125,0.01690239464285252,59.16321451072425,-0.35069153372262873,0.002078733429915928,77.50598013179903,0.0242206187911872
exact_covariance,106,0.033125,0.01701201503996574,58.7819842417688,-0.978710629046171,0.01629537532227967,77.52227550712132,0.024225711095975412
exact_covariance,107,0.0334375,0.017311067316465718,57.76651327840617,-4.318655733076682,0.3228650351623002,77.84514054228362,0.02432660641946363
exact_covariance,108,0.03375,0.017452519447003056,57.29831747425555,3.4575981215633615,0.20864460419121253,78.05378514647482,0.02439180785827338
exact_covariance,109,0.0340625,0.017619383263193924,56.75567555698466,4.359720090427582,0.3348944238676895,78.38867957034252,0.02449646236573204
exact_covariance,110,0.034375,0.017881615255007265,55.92335959247176,8.034144819374879,1.1542132563040326,79.54289282664655,0.024857154008327047
exact_covariance,111,0.0346875,0.018022333910165327,55.4867091567957,10.404439273818861,1.9509601172540652,81.49385294390062,0.025466829044968945
exact_covariance,112,0.035,0.01817118000204348,55.032199333644975,15.554211092904051,4.3962168630739935,85.89006980697461,0.026840646814679566
exact_covariance,113,0.0353125,0.01834310979223855,54.5163830629813,-1.2543177316902951,0.02885945258354872,85.91892925955815,0.026849665393611923
exact_covariance,114,0.035625,0.018529246387715945,53.968735645015485,0.07864528860982321,0.00011460489756894349,85.91904386445573,0.026849701207642417
exact_covariance,115,0.0359375,0.018718198755625175,53.42394388773551,3.9787393455482505,0.29631595175899933,86.21535981621473,0.026942299942567104
exact_covariance,116,0.03625,0.018902667394022934,52.902586664366865,-2.364673057803775,0.10569764207899107,86.32105745829372,0.02697533045571679
exact_covariance,117,0.0365625,0.01914768524004994,52.2256339324174,-1.6641787805537338,0.053029342204427295,86.37408680049815,0.026991902125155672
exact_covariance,118,0.036875,0.019325886036262004,51.744070006604424,-3.356447684214809,0.21772042777912592,86.59180722827728,0.027059939758836648
exact_covariance,119,0.0371875,0.019433333219146177,51.45797628863671,2.3565496736553464,0.10791964171415429,86.69972686999142,0.02709366464687232
exact_covariance,120,0.0375,0.019601538668545374,51.016403197199104,-8.736023938957247,1.4959524678177256,88.19567933780915,0.02756114979306536
exact_covariance,121,0.0378125,0.01983730304652116,50.41007830826926,2.1275908465910547,0.08979638521520589,88.28547572302436,0.027589211163445114
exact_covariance,122,0.038125,0.019854387571707256,50.36670088101897,-3.2520147958770624,0.20997206582154396,88.49544778884591,0.027654827434014345
exact_covariance,123,0.0384375,0.02005140160204,49.871825413853436,8.8423173801513,1.5677504483244165,90.06319823717033,0.028144749449115727
exact_covariance,124,0.03875,0.02010622981385378,49.7358286092488,-3.791468692693684,0.2890317754755,90.35223001264582,0.028235071878951818
exact_covariance,125,0.0390625,0.0204174916561992,48.97761276647213,1.682986626053414,0.05783140139924537,90.41006141404506,0.028253144191889082
exact_covariance,126,0.039375,0.020501107651295883,48.77785225115822,2.4380628550592682,0.12186166899299275,90.53192308303805,0.028291225963449393
exact_covariance,127,0.0396875,0.02058115048837245,48.58814868318276,4.356503861345955,0.3906122461605793,90.92253532919864,0.028413292290374575
exact_covariance,128,0.04,0.02082482164386417,48.01961894807585,-8.38730435013871,1.4649611097064843,92.38749643890512,0.02887109263715785
exact_covariance,129,0.0403125,0.020990563704054777,47.640454734754385,13.04866450675147,3.574013857712884,95.961510296618,0.029987971967693126
exact_covariance,130,0.040625,0.02124757203596261,47.06420094999318,1.2074389147625988,0.03097702082379226,95.9924873174418,0.029997652286700562
exact_covariance,131,0.0409375,0.021378471953000692,46.776027875071755,-8.766527004925628,1.6429782352051074,97.6354655526469,0.030511082985202158
exact_covariance,132,0.04125,0.021582630857608674,46.33355435662576,0.4030492584147568,0.0035060704270242333,97.63897162307393,0.030512178632210604
exact_covariance,133,0.0415625,0.021712486618066962,46.05644749910404,2.3315132003129104,0.1180280742091343,97.75699969728306,0.030549062405400958
exact_covariance,134,0.041875,0.021868114660922425,45.72867919825598,9.212171161831092,1.8558178150509317,99.61281751233399,0.031129005472604374
exact_covariance,135,0.0421875,0.022063834770486998,45.32303701519823,5.081126601345182,0.5696407222278619,100.18245823456185,0.031307018198300576
exact_covariance,136,0.0425,0.02220308396065952,45.03878838506613,-6.26338457570545,0.8710266805532615,101.0534849151151,0.03157921403597347
exact_covariance,137,0.0428125,0.02233006067437819,44.782681721389736,-2.141222713183574,0.10237963719942551,101.15586455231453,0.03161120767259829
exact_covariance,138,0.043125,0.0223423216491005,44.758105970614736,-9.19361020586236,1.888428180424536,103.04429273273907,0.03220134147898096
exact_covariance,139,0.0434375,0.02276939752959934,43.91859726196262,5.301722384209888,0.6400081512525085,103.68430088399157,0.032401344026247364
exact_covariance,140,0.04375,0.02289846728342683,43.67104521112501,-2.2518300358138825,0.11611213987847954,103.80041302387005,0.03243762906995939
exact_covariance,141,0.0440625,0.02304690717910765,43.38976992568071,-9.977548019757542,2.294353361566156,106.0947663854362,0.03315461449544881
exact_covariance,142,0.044375,0.023212692299294933,43.07988005468776,-5.354306917341307,0.6654754499941877,106.76024183543039,0.033362575573572
exact_covariance,143,0.0446875,0.023300057859771618,42.91834835854789,0.8760093834179382,0.017880288249336546,106.77812212367972,0.03336816316364991
exact_covariance,144,0.045,0.023485572206804323,42.579333013239356,-2.0156200873445362,0.09541540576137154,106.8735375294411,0.03339798047795034
exact_covariance,145,0.0453125,0.023569073282152263,42.42848193599756,5.977331528322364,0.8420874509102687,107.71562498035136,0.0336611328063598
exact_covariance,146,0.045625,0.02385903019129153,41.912851946723165,-2.3204498869771912,0.12846865407338215,107.84409363442475,0.033701279260757736
exact_covariance,147,0.0459375,0.024056828349889932,41.56823939779972,-1.7696922194369875,0.07534142886267112,107.91943506328742,0.03372482345727732
exact_covariance,148,0.04625,0.024315384937715748,41.12622533270669,0.34006348887785925,0.0028119083512343087,107.92224697163866,0.03372570217863708
exact_covariance,149,0.0465625,0.02467808260870464,40.52178671479414,-0.8544996552938148,0.018019187209992144,107.94026615884864,0.0337313331746402
exact_covariance,150,0.046875,0.024748425295569056,40.40661125130411,5.885750448918265,0.8573363930840276,108.79760255193267,0.03399925079747896
exact_covariance,151,0.0471875,0.024947151600317373,40.084736567170985,3.3029655797894466,0.27216298660195454,109.06976553853463,0.03408430173079207
exact_covariance,152,0.0475,0.02512678143407533,39.79817322101844,3.1893762301554096,0.25559265449169344,109.32535819302632,0.03416417443532072
exact_covariance,153,0.0478125,0.025230954380798663,39.63385549779373,-2.4610921120851996,0.15282324437260858,109.47818143739893,0.03421193169918717
exact_covariance,154,0.048125,0.0256564836877882,38.976502476680906,4.316019139001852,0.4779295222647329,109.95611095966366,0.034361284674894896
exact_covariance,155,0.0484375,0.0257736834356569,38.79926602250955,2.0936884018683544,0.11297974352336822,110.06909070318703,0.034396590844745945
exact_covariance,156,0.04875,0.02582415980985825,38.72342826883587,6.554611452307716,1.1094816035516024,111.17857230673863,0.03474330384585582
exact_covariance,157,0.0490625,0.026068814993430865,38.36000985284495,-1.3505587886214392,0.04754975424979806,111.22612206098843,0.034758163144058885
exact_covariance,158,0.049375,0.02610246278993572,38.31056126955071,-1.8141258663554518,0.08590457957074234,111.31202664055917,0.03478500832517474
exact_covariance,159,0.0496875,0.026280041111957433,38.051690853139476,-0.09766298835031582,0.0002506605903618336,111.31227730114954,0.03478508665660923
exact_covariance,160,0.05,0.02638932065828954,37.89411682660634,2.374952399202125,0.1488462951725444,111.46112359632208,0.03483160112385065
exact_covariance,161,0.0503125,0.02641856600850973,37.85216804265183,-2.0622013243102386,0.112349556759734,111.57347315308182,0.03486671036033807
exact_covariance,162,0.050625,0.026666846547288486,37.49974704458188,-3.5127519906145728,0.32905359422549746,111.90252674730732,0.03496953960853354
exact_covariance,163,0.0509375,0.026857102528323806,37.2340984640986,-0.15468625598431682,0.0006426323928190982,111.90316937970015,0.0349697404311563
exact_covariance,164,0.05125,0.026948387379343342,37.10797183977423,8.825945946397106,2.0992072049927866,114.00237658469293,0.03562574268271654
exact_covariance,165,0.0515625,0.027297697272601194,36.633126597227815,17.722774424227158,8.574117539719072,122.576494124412,0.038305154413878745
exact_covariance,166,0.051875,0.02737984452161315,36.523216894479376,-4.54209058771355,0.5648622619031789,123.14135638631517,0.03848167387072349
exact_covariance,167,0.0521875,0.027641690919854706,36.177236873801796,3.702312717352441,0.378887959433845,123.520244345749,0.03860007635804656
exact_covariance,168,0.0525,0.02793470796812261,35.797761019772935,-5.160676780964488,0.7439734798742148,124.26421782562322,0.03883256807050726
exact_covariance,169,0.0528125,0.02803156113890817,35.67407448499139,0.4236237204113421,0.0050304614509522096,124.26924828707418,0.03883414008971068
exact_covariance,170,0.053125,0.028155888229700016,35.516549570088074,4.251928825215661,0.5090274520902733,124.77827573916446,0.03899321116848889
exact_covariance,171,0.0534375,0.028416259949909106,35.19111951265771,-2.2949595319155187,0.14966387333132428,124.92793961249578,0.03903998112890493
exact_covariance,172,0.05375,0.028562567592872554,35.01085806618933,6.035381476655727,1.0404152191841367,125.96835483167992,0.039365110884899975
exact_covariance,173,0.0540625,0.028656046449517913,34.896649185771516,-0.938913048223266,0.025261958746553365,125.99361679042647,0.03937300524700827
exact_covariance,174,0.054375,0.028690595831523353,34.85462643830022,-1.8349566796116836,0.09660313020459212,126.09021992063107,0.03940319372519721
exact_covariance,175,0.0546875,0.029087911423545023,34.37854253057703,6.24986026098302,1.1361957315983728,127.22641565222945,0.039758254891321704
exact_covariance,176,0.055,0.029248955521302966,34.189255040976334,-8.951729683851887,2.343820134036669,129.57023578626612,0.04049069868320816
exact_covariance,177,0.0553125,0.029413664523861696,33.99780395226697,2.0637035338297207,0.1252690403627466,129.69550482662888,0.040529845258321526
exact_covariance,178,0.055625,0.02951528925256317,33.88074538057112,-0.5347369760776108,0.008439709055179212,129.70394453568406,0.04053248266740127
exact_covariance,179,0.0559375,0.029641435752537835,33.73655744440052,6.0101278621427365,1.0706971800200606,130.77464171570412,0.04086707553615754
exact_covariance,180,0.05625,0.029827304921812434,33.52632772626766,-3.461723389518312,0.3574363683186552,131.13207808402277,0.04097877440125711
exact_covariance,181,0.0565625,0.03004860740994001,33.27941246519139,-2.280830977398628,0.1563185634031975,131.28839664742597,0.04102762395232062
exact_covariance,182,0.056875,0.03030096251144114,33.00225197870915,-7.306643391516616,1.6176786264535885,132.90607527387957,0.041533148523087364
exact_covariance,183,0.0571875,0.030399276106573007,32.89552015956648,-5.574299242370552,0.944590992717788,133.85066626659736,0.041828333208311676
exact_covariance,184,0.0575,0.03049055487351903,32.79704171171045,4.3919061865704085,0.5881274329918662,134.4387936995892,0.04201212303112163
exact_covariance,185,0.0578125,0.030865806725372133,32.39831082004365,-8.490468792709514,2.22505613704329,136.6638498366325,0.04270745307394765
exact_covariance,186,0.058125,0.031065514260122367,32.19003527920548,-8.133299350312164,2.0550011128605696,138.71885094949306,0.04334964092171658
exact_covariance,187,0.0584375,0.031226555713556977,32.024024973265014,7.064283939843648,1.5583333957675498,140.27718434526062,0.043836620107893944
exact_covariance,188,0.05875,0.03126318450040294,31.986504765281072,-0.7735310603094542,0.018706335864271496,140.2958906811249,0.04384246583785153
exact_covariance,189,0.0590625,0.03139397444560799,31.8532462887922,8.57418139803305,2.3079778425046533,142.60386852362953,0.04456370891363423
exact_covariance,190,0.059375,0.03153709947198528,31.708686491232648,-1.0906099911422233,0.037511177043177565,142.6413797006727,0.04457543115646022
exact_covariance,191,0.0596875,0.03176677079791929,31.479435110398427,2.750106646854161,0.24025483756451416,142.88163453823722,0.04465051079319913
exact_covariance,192,0.06,0.032033723037861145,31.217102015213303,-2.0557573242153353,0.13537893985179772,143.017013478089,0.04469281671190282
exact_covariance,193,0.0603125,0.03216735364548856,31.087418972068566,-0.9427731778945436,0.028591027957514427,143.04560450604652,0.044701751408139534
exact_covariance,194,0.060625,0.032269349409121954,30.98915901035545,1.251538701838275,0.05054506712091212,143.09614957316742,0.04471754674161482
exact_covariance,195,0.0609375,0.03252614078953131,30.744501982905227,4.87636573347394,0.773437240252601,143.86958681342003,0.04495924587919376
exact_covariance,196,0.06125,0.032553304223602385,30.718847866600342,0.9813509578540108,0.03135044994731325,143.90093726336735,0.044969042894802295
exact_covariance,197,0.0615625,0.03266066226004577,30.61787271911242,4.972631347232825,0.8076022375012132,144.70853950086857,0.04522141859402143
exact_covariance,198,0.061875,0.03284208783112346,30.448734110391424,-2.1907396453240255,0.1576203521694696,144.86615985303803,0.045270674954074386
exact_covariance,199,0.0621875,0.03295958712906082,30.34018587927909,5.586598453207212,1.0286714261263712,145.8948312791644,0.04559213477473888
exact_covariance,200,0.0625,0.03302703509238969,30.27822501180031,2.4174147014333753,0.19300648688715005,146.08783776605156,0.045652449301891114
exact_covariance,201,0.0628125,0.0330693596292522,30.239472769089517,-7.285147847547883,1.7551026622025838,147.84294042825414,0.04620091888382942
exact_covariance,202,0.063125,0.03348308410046043,29.865827084496345,6.955222530482692,1.6197482263481688,149.46268865460232,0.04670709020456323
exact_covariance,203,0.0634375,0.03366948086760756,29.700487629498063,4.396246634803418,0.6507295339765775,150.1134181885789,0.0469104431839309
exact_covariance,204,0.06375,0.033834587869799815,29.555554329437633,10.472331335924192,3.710629900118219,153.8240480886971,0.04807001502771785
exact_covariance,205,0.0640625,0.0339444029390612,29.459937822304703,-0.7776359635555834,0.020526780995348094,153.84457486969245,0.04807642964677889
exact_covariance,206,0.064375,0.034232615525068746,29.21190755254135,7.371256009396415,1.8600433764324897,155.70461824612494,0.04865769320191404
exact_covariance,207,0.0646875,0.034376008755499926,29.090055425355533,-3.992601685536532,0.5479834254786171,156.25260167160354,0.04882893802237611
exact_covariance,208,0.065,0.03446291165117196,29.016700913777655,-4.89299181902301,0.825089282622695,157.07769095422623,0.0490867784231957
