dataset_id,data_kind,date,hour_index,hour_key,maxmin_rank_within_hour,valid_array_index,source_row_index,latitude,longitude,time_coordinate,centered_value
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,26,12659,12681,-1.4806764,123.43344,165,-1.601410425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,27,12578,12600,-1.4674021,128.54001,165,5.400589575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,28,5689,5705,0.4535823,122.20473,165,6.434889575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,29,3706,3720,0.98726434,127.01417,165,-3.577790425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,30,5884,5900,0.37347722,129.9297,165,7.102339575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,31,37,38,1.9814119,128.57942,165,0.4153295748
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,32,3740,3754,0.9913869,124.89723,165,-3.766050425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,33,6627,6643,0.19104463,123.203705,165,7.027659575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,34,18004,18060,-2.98145,125.158295,165,-1.728350425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,35,3212,3226,1.1148918,128.07292,165,-6.040250425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,36,12465,12486,-1.4403082,125.67951,165,-2.937480425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,37,16079,16123,-2.4404125,126.97272,165,-3.532580425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,38,15216,15254,-2.1743543,121.60484,165,1.233689575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,39,9142,9158,-0.5059126,125.005775,165,2.739759575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,40,6858,6874,0.1155564,128.68317,165,3.491139575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,41,2848,2862,1.2168937,130.99751,165,6.381239575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,42,70,71,1.9860715,126.526215,165,-2.023700425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,43,9111,9127,-0.50917435,126.99761,165,-3.939070425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,44,9356,9372,-0.5448608,121.56617,165,5.831529575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,45,8898,8914,-0.47353244,130.35484,165,-5.538190425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,46,15078,15116,-2.187714,130.33481,165,3.192639575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,47,3278,3292,1.1230464,123.962,165,-4.220760425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,48,246,248,1.9664038,125.40424,165,-3.894770425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,49,3006,3020,1.2147826,121.01685,165,0.9928095748
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,50,118,119,1.9924437,123.53127,165,0.6072895748
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,51,12400,12421,-1.426984,129.784,165,-9.199910425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,52,133,134,1.9949296,122.52977,165,3.007689575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,53,9481,9497,-0.5908059,123.69449,165,-1.000710425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,54,9730,9746,-0.68511164,128.05252,165,7.728529575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,55,12208,12227,-1.3486049,121.995094,165,6.018989575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,56,6112,6128,0.33857623,125.57657,165,0.3103495748
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,57,17946,18002,-2.9661798,128.76945,165,-5.216090425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,58,655,660,1.8276265,129.5111,165,-1.608510425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,59,18054,18110,-2.9789953,121.96766,165,1.753309575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,60,18034,18090,-2.9798017,123.22137,165,-4.566310425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,61,6415,6431,0.25046846,126.5091,165,-3.453930425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,62,14800,14836,-2.0951397,127.910164,165,4.831309575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,63,14860,14896,-2.0893466,124.111305,165,-2.770340425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,64,17928,17984,-2.9686644,129.95253,165,4.948719575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,65,15002,15039,-2.1341171,125.17139,165,-4.385620425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,66,13401,13428,-1.7017919,126.48538,165,-0.1801104252
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,67,2863,2877,1.1972669,130.06352,165,7.761549575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,68,2832,2846,1.2574257,121.96024,165,3.306869575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,69,15262,15301,-2.2273319,128.65486,165,2.142229575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,70,15346,15385,-2.2191668,123.359314,165,-1.361460425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,71,13145,13170,-1.6099737,122.68082,165,-2.046400425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,72,17983,18039,-2.9613502,126.46755,165,6.127669575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,73,10265,10281,-0.8088078,124.37866,165,-1.168380425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,74,10868,10884,-0.98578876,126.49464,165,-2.169560425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,75,4745,4761,0.7147291,121.579155,165,4.548659575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,76,10196,10212,-0.81715214,128.73409,165,8.166289575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,77,9683,9699,-0.69200987,130.97452,165,-6.756770425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,78,13358,13385,-1.6856606,129.15898,165,1.095719575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,79,14436,14470,-1.9940194,130.95956,165,-0.6388104252
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,80,6758,6774,0.14506763,124.950836,165,-1.906840425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,81,16590,16637,-2.5673761,124.665565,165,4.019689575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,82,4603,4619,0.7189753,130.4936,165,6.762769575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,83,7006,7022,0.07096302,129.3668,165,2.329909575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,84,12114,12133,-1.3356106,127.91983,165,5.326039575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,85,12175,12194,-1.3510189,124.05971,165,1.848709575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,86,18044,18100,-2.9791477,122.59528,165,-3.276660425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,87,10762,10778,-0.93743986,123.12824,165,0.03108957477
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,88,7128,7144,0.06295427,121.69873,165,0.03658957477
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,89,17994,18050,-2.9824028,125.78165,165,0.1503895748
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,90,5346,5362,0.53751343,123.769615,165,11.69408957
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,91,5435,5451,0.50727975,128.19006,165,4.534389575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,92,1484,1494,1.5947244,127.02021,165,-3.195040425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,93,7432,7448,-0.0247726,122.5756,165,4.468549575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,94,10406,10422,-0.8545098,125.50019,165,1.476759575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,95,14435,14468,-1.9573481,121.04218,165,0.3667095748
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,96,4885,4901,0.66922414,122.77032,165,4.070329575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,97,5928,5944,0.3798339,127.13157,165,-3.904880425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,98,789,794,1.8233256,121.020256,165,3.939349575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,99,14259,14291,-1.9134818,122.1747,165,-0.1574904252
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,100,4490,4506,0.7696967,127.57156,165,0.2081895748
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,101,10375,10391,-0.85650724,127.49072,165,5.592029575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,102,2302,2316,1.3805953,125.33681,165,-1.523270425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,103,632,637,1.8249874,130.9426,165,6.975019575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,104,711,716,1.8133101,125.96399,165,-2.588850425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,105,10336,10352,-0.8627347,129.91513,165,-6.359220425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,106,4350,4366,0.8146452,126.39054,165,-5.528990425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,107,17971,18027,-2.9618206,127.21419,165,5.765369575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,108,1151,1159,1.7006717,128.07909,165,-1.067610425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,109,17621,17675,-2.880228,129.33139,165,3.751659575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,110,2156,2170,1.4261166,124.5261,165,-1.890880425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,111,2091,2105,1.4171264,128.63475,165,-1.033190425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,112,8696,8712,-0.3729895,123.07242,165,7.826339575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,113,14493,14527,-2.006249,127.351555,165,6.538249575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,114,4700,4716,0.731659,124.395645,165,-1.144090425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,115,8410,8426,-0.28419313,121.06575,165,7.523509575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,116,2266,2280,1.3770608,127.577934,165,1.517409575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,117,4140,4156,0.85081404,129.62413,165,7.471149575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,118,6830,6846,0.11189577,130.42383,165,7.018989575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,119,7952,7968,-0.19048353,129.86082,165,-0.08821042523
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,120,7661,7677,-0.12159919,128.18292,165,-4.943910425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,121,16603,16650,-2.5670388,123.79147,165,-0.6743304252
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,122,8021,8037,-0.20374422,125.50796,165,-3.117890425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,123,916,922,1.7760335,123.02925,165,-0.3728804252
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,124,2125,2139,1.4219766,126.458664,165,-2.584580425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,125,2188,2202,1.4301232,122.52632,165,-2.255780425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,126,16533,16580,-2.5735707,128.21536,165,3.920849575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,127,7414,7430,-0.02659541,123.701,165,2.258009575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,128,17130,17181,-2.7528644,130.453,165,-4.513050425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,129,14295,14328,-1.9694105,129.8398,165,1.516039575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,130,13182,13208,-1.6449233,130.27914,165,-7.684980425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,131,8553,8569,-0.32804084,122.070854,165,8.273729575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,132,11459,11475,-1.1651038,129.28925,165,-0.2899604252
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,133,4206,4222,0.85929435,125.45695,165,-1.466960425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,134,1216,1224,1.6873618,124.02896,165,-3.246870425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,135,16386,16432,-2.5278306,127.53141,165,7.440349575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,136,13322,13348,-1.652814,121.48808,165,6.420359575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,137,2172,2186,1.4278275,123.5274,165,3.033369575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,138,8323,8339,-0.29171795,126.50299,165,2.213519575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,139,1902,1916,1.4783012,130.50278,165,4.763809575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,140,10318,10334,-0.80554557,121.05937,165,1.537949575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,141,14041,14072,-1.874851,125.9852,165,1.553389575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,142,13105,13130,-1.6130676,125.17882,165,-1.761340425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,143,14377,14410,-1.9591812,124.67486,165,0.05774957477
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,144,15297,15336,-2.2227757,126.47825,165,-1.997160425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,145,5421,5437,0.5054569,129.06042,165,2.635729575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,146,8467,8483,-0.33600613,127.49693,165,7.152049575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,147,11050,11066,-1.026613,124.99932,165,-4.690720425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,148,16329,16374,-2.4794745,121.15954,165,4.082659575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,149,16314,16359,-2.4787517,122.10265,165,-2.467270425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,150,7059,7075,0.05598119,126.00928,165,-3.683710425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,151,11265,11281,-1.087906,121.49641,165,7.425459575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,152,3998,4014,0.8965914,128.56767,165,-0.4906104252
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,153,16577,16624,-2.5693805,125.47646,165,-2.112290425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,154,2045,2059,1.4751176,121.458435,165,-1.906610425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,155,10805,10821,-0.99428314,130.41078,165,-7.175120425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,156,8444,8460,-0.3403766,128.92592,165,9.162459575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,157,4718,4734,0.7335334,123.27148,165,-1.111130425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,158,11408,11424,-1.1317946,122.499954,165,4.535319575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,159,11034,11050,-1.0285448,125.99641,165,-4.624330425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,160,1043,1050,1.72905,124.96563,165,-0.7700104252
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,161,11019,11035,-1.0297228,126.991295,165,3.406889575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,162,8355,8371,-0.28801653,124.50921,165,-0.5862604252
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,163,1088,1095,1.7349936,122.08867,165,4.939589575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,164,979,986,1.7419385,129.01175,165,-4.399900425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,165,8096,8112,-0.23593046,130.79323,165,-3.986680425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,166,1121,1129,1.6965384,130.00758,165,-0.3259404252
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,167,10461,10477,-0.87089115,122.06416,165,6.231309575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,168,3939,3954,0.9527711,122.334526,165,6.451389575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,169,16175,16220,-2.493022,130.8915,165,3.836889575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,170,2396,2410,1.350527,129.44313,165,4.939789575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,171,16191,16236,-2.4904356,129.89587,165,-1.397080425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,172,16954,17003,-2.6745403,121.59591,165,0.5503395748
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,173,4595,4611,0.7179048,130.99138,165,4.861089575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,174,4993,5009,0.6416595,125.95297,165,-0.6160104252
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,175,14563,14597,-2.0016875,122.9253,165,-0.4533504252
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,176,11072,11088,-1.0465002,123.62666,165,3.848689575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,177,14077,14108,-1.8716103,123.677055,165,2.570759575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,178,4594,4610,0.7584588,121.0759,165,4.177349575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,179,7363,7379,-0.031914845,126.878815,165,-2.640040425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,180,11157,11173,-1.0761384,128.29556,165,0.2136895748
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,181,14003,14034,-1.8790723,128.3481,165,8.446519575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,182,13868,13898,-1.8324217,126.918846,165,0.9057195748
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,183,16615,16662,-2.5664673,123.040825,165,-1.773640425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,184,8521,8537,-0.3310388,124.07263,165,0.3823695748
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,185,16438,16484,-2.5238678,124.22921,165,0.4523495748
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,186,13382,13409,-1.7033545,127.66638,165,6.538129575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,187,5324,5340,0.5566654,125.14193,165,-0.7722304252
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,188,14048,14079,-1.8743674,125.54932,165,-0.7001504252
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,189,16521,16568,-2.5752532,128.96088,165,0.3565195748
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,190,18028,18084,-2.9799109,123.658966,165,2.394889575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,191,8769,8785,-0.42602566,128.48987,165,0.1053895748
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,192,12459,12480,-1.4406714,126.115486,165,1.452529575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,193,5139,5155,0.5971104,126.761444,165,-1.568710425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,194,13435,13462,-1.6986257,124.30418,165,-3.177630425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,195,18013,18069,-2.9803102,124.59661,165,-2.689420425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,196,12290,12310,-1.398302,126.8,165,7.416919575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,197,4451,4467,0.7634196,130.05838,165,6.834759575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,198,5573,5589,0.460921,129.49536,165,-0.9252804252
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,199,12192,12211,-1.3500406,122.997284,165,9.201489575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,200,17953,18009,-2.9648829,128.33403,165,8.850239575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,201,11625,11641,-1.2078209,128.85393,165,-3.445050425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,202,13838,13868,-1.8369541,128.78372,165,1.211559575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,203,5809,5825,0.40616375,124.64214,165,-2.995210425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,204,3761,3775,0.99358034,123.58625,165,-3.191360425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,205,3477,3491,1.0840465,121.3931,165,2.100269575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,206,7121,7137,0.06272653,122.13835,165,3.810009575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,207,61,62,1.9852859,127.08609,165,-4.130770425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,208,5428,5444,0.5061323,128.62463,165,0.2550495748
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,209,17503,17556,-2.831301,126.84271,165,4.825189575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,210,1821,1833,1.5100157,125.7122,165,-3.129420425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,211,10748,10764,-0.9385147,124.00248,165,-0.5331904252
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,212,4421,4437,0.80134034,121.95676,165,7.680369575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,213,6315,6331,0.27830726,122.82931,165,6.903429575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,214,14940,14977,-2.1409707,129.02888,165,1.469409575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,215,13493,13521,-1.7328502,130.65103,165,-1.962540425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,216,11605,11621,-1.2104985,130.09729,165,-4.813770425
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,217,16925,16974,-2.653806,123.41507,165,0.5868395748
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,218,16426,16472,-2.524743,125.04049,165,0.6680095748
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,219,17198,17249,-2.7434914,126.15951,165,4.786329575
real_20240707,real,2024-07-07,0,2024_07_y24m07day07_hm00:53,220,7198,7214,0.011231916,127.252235,165,-2.270010425
