dataset_id,data_kind,date,hour_index,hour_key,maxmin_rank_within_hour,valid_array_index,source_row_index,latitude,longitude,time_coordinate,centered_value
real_20240703,real,2024-07-03,0,2024_07_y24m07day03_hm00:53,202,13061,13089,-1.606766,127.78871,69,-1.508350425
real_20240703,real,2024-07-03,0,2024_07_y24m07day03_hm00:53,203,4137,4149,0.8597913,130.05655,69,5.668959575
real_20240703,real,2024-07-03,0,2024_07_y24m07day03_hm00:53,204,6160,6172,0.33270228,122.82689,69,5.412459575
real_20240703,real,2024-07-03,0,2024_07_y24m07day03_hm00:53,205,12130,12152,-1.3442144,126.73547,69,-0.4446604252
real_20240703,real,2024-07-03,0,2024_07_y24m07day03_hm00:53,206,16551,16601,-2.581812,126.90515,69,-6.239900425
real_20240703,real,2024-07-03,0,2024_07_y24m07day03_hm00:53,207,1821,1832,1.5210141,125.771225,69,-0.6784504252
real_20240703,real,2024-07-03,0,2024_07_y24m07day03_hm00:53,208,9072,9084,-0.5052398,129.66676,69,-4.655500425
real_20240703,real,2024-07-03,0,2024_07_y24m07day03_hm00:53,209,14937,14977,-2.131013,129.02492,69,-1.118360425
real_20240703,real,2024-07-03,0,2024_07_y24m07day03_hm00:53,210,13490,13521,-1.7454777,130.64767,69,-3.078890425
real_20240703,real,2024-07-03,0,2024_07_y24m07day03_hm00:53,211,10559,10571,-0.9087884,126.11863,69,3.091629575
real_20240703,real,2024-07-03,0,2024_07_y24m07day03_hm00:53,212,12978,13005,-1.5565512,123.053535,69,3.595959575
real_20240703,real,2024-07-03,0,2024_07_y24m07day03_hm00:53,213,16939,16991,-2.6633933,122.345795,69,0.2374695748
real_20240703,real,2024-07-03,0,2024_07_y24m07day03_hm00:53,214,7720,7732,-0.10394971,124.69579,69,1.178089575
real_20240703,real,2024-07-03,0,2024_07_y24m07day03_hm00:53,215,11115,11131,-1.0733767,130.96677,69,-4.972760425
real_20240703,real,2024-07-03,0,2024_07_y24m07day03_hm00:53,216,9617,9629,-0.64703554,125.37473,69,-1.944930425
real_20240703,real,2024-07-03,0,2024_07_y24m07day03_hm00:53,217,12990,13017,-1.5550647,122.30182,69,5.338729575
real_20240703,real,2024-07-03,0,2024_07_y24m07day03_hm00:53,218,16580,16630,-2.5786116,125.09786,69,-3.920350425
real_20240703,real,2024-07-03,0,2024_07_y24m07day03_hm00:53,219,13665,13697,-1.7847382,129.5273,69,-1.672610425
