handedness,time_k,time_l,candidate_center_count,center_latitude,center_longitude,q_a,q_b,contrast_l,joint_variance_l,separable_variance_l,joint_h_aa,joint_h_bb,joint_h_ab,separable_h_aa,separable_h_bb,separable_h_ab,maximum_grid_error_standardized,maximum_source_error_standardized
clockwise,0,1,18126,-1.344000000000003,128.03900000000056,0.1924237670175919,-4.6960959369294821,-0.69316268516144242,1.3765990328627229,1.707943703113469,28.184147306213923,28.086348204238551,0.39127125371404281,29.100173720324076,27.179014820864605,7.2390475888437322,0.025390914898638726,0.034416388720281139
clockwise,0,1,18126,-1.344000000000003,128.10200000000054,0.082453638030913989,-3.2601175588355922,-0.4892150333373933,1.3765864125898475,1.7073671433609774,28.183481147201157,28.086554704675002,0.39124687346933973,29.08043358816731,27.175356578218128,7.2389336743854571,0.025390914898638726,0.035329568905366378
clockwise,0,1,18126,-1.344000000000003,128.16500000000053,-5.0861687557306823,-3.3950805446169916,-1.3195603516724357,1.376567771747961,1.7070159791799508,28.182537701152334,28.086677836307736,0.39127969236169635,29.069923310878533,27.171704217660249,7.2387953495416992,0.025390914898638726,0.036547142485489965
clockwise,0,1,18126,-1.344000000000003,128.22800000000052,-4.5365416511353782,-6.4376146884109815,-1.7020896766401254,1.3764995643988647,1.705375680590786,28.18023338629451,28.086081934360735,0.39133068422741735,29.03077788950084,27.142786519626746,7.2389208308334334,0.025390914898638726,0.036746572640829055
clockwise,0,1,18126,-1.344000000000003,128.29100000000051,1.8392500740031565,-6.2490736968622196,-0.6744140004007152,1.3764812641205315,1.705672585794265,28.179609361865381,28.08577292795777,0.39142061921414539,29.056069679573362,27.129359262023524,7.2388163614300325,0.025390914898638726,0.038457473447390006
clockwise,0,1,18126,-1.344000000000003,128.3540000000005,-1.111482422116213,-11.439387029531158,-1.9360075937471635,1.376422332158598,1.7043654732581568,28.179038521186101,28.083882441311257,0.3914189591338153,29.055372041758449,27.074409870929379,7.2390972783031931,0.025390914898638726,0.038373502855630598
clockwise,0,1,18126,-1.344000000000003,128.41700000000048,-0.88716629572639527,-7.534782138660848,-1.2994782046058628,1.3764523852361863,1.7055156014880604,28.180374955104689,28.083728873873888,0.39143781374352971,29.096337767662,27.080664116217694,7.2390300843541766,0.025390914898638726,0.039622565407634126
clockwise,0,1,18126,-1.344000000000003,128.48000000000047,-1.1574795394238468,1.7325229188023843,0.085551286962749662,1.3764540241728165,1.7050479756224142,28.180560260284864,28.083760137202489,0.39136218970848624,29.083688088249808,27.074408456748202,7.238845772741203,0.025390914898638726,0.040420286029080009
clockwise,0,1,18126,-1.344000000000003,128.54300000000046,-8.5335609298421105,-0.8055090893755148,-1.4606723366795082,1.3765338592655854,1.7068713838142298,28.182598859115839,28.085064962908156,0.39133873970714861,29.102832892536167,27.1312840046205,7.2389387934223208,0.025390914898638726,0.041176021354676018
clockwise,0,1,18126,-1.344000000000003,128.60600000000045,-8.2488763739501039,-2.1708357947429984,-1.6263726693048319,1.3764908642539389,1.7055905224448362,28.180831499488857,28.085068136799926,0.39134470674736388,29.065361473570313,27.116609841063969,7.2386595658922932,0.025390914898638726,0.042299128019100102
clockwise,0,1,18126,-1.344000000000003,128.66900000000044,-8.973567635252591,-1.6519982786949634,-1.6599682321115423,1.3764877144885448,1.7054997020750831,28.180761241794443,28.085020493888393,0.39133857334608679,29.065700158965726,27.112148481066171,7.2387985650810434,0.025390914898638726,0.042802951569477554
clockwise,0,1,18126,-1.344000000000003,128.73200000000043,-9.3213965539579711,3.063151734390158,-0.98821181137275493,1.37644879987654,1.7047031126115939,28.178793209396844,28.085263042812553,0.3914134503721507,29.034026182258621,27.110988634608546,7.238963861201638,0.025390914898638726,0.043600672190923437
clockwise,0,1,18126,-1.344000000000003,128.79500000000041,-9.6444671586755781,2.835550499042776,-1.0738697439932792,1.3764049876670263,1.7034480769227605,28.177732370443405,28.08453218394871,0.3914041462682607,29.011106790708325,27.082234810644831,7.2387433453760295,0.025390914898638726,0.04424094795288009
clockwise,0,1,18126,-1.344000000000003,128.8580000000004,-10.258425318051376,1.7129712971974493,-1.3429354702995941,1.3763911855083282,1.7034086659396532,28.176643349877143,28.084927817161383,0.39147728823774885,29.000049278317078,27.091664069346145,7.238912722311527,0.025390914898638726,0.045070157546205913
clockwise,0,1,18126,-1.344000000000003,128.92100000000039,-4.5158918559941501,-0.83757650200480871,-0.83632645776751935,1.3763977989667686,1.7036147807308584,28.177251064051571,28.084622206995611,0.39145561867192447,29.01694361430549,27.083295112728972,7.2387092953003425,0.025390914898638726,0.046088300970960575
clockwise,0,1,18126,-1.344000000000003,128.98400000000038,-1.0442835929702201,-2.4883696289402746,-0.54682904445286962,1.3763535776163007,1.702740448122122,28.176405661162867,28.083585131710919,0.39147885258793957,29.01552647120468,27.047801075862633,7.2387600838103658,0.025390914898638726,0.046602620845307953
clockwise,0,1,18126,-1.344000000000003,129.04700000000037,-8.003605703233486,6.5574471925869346,-0.24360883091974994,1.3763701084869417,1.7036906012454667,28.177492666068503,28.083103981970837,0.39150533708830348,29.060287916994575,27.04211022201801,7.238491354607433,0.025390914898638726,0.047883172369221266
clockwise,0,1,18126,-1.344000000000003,129.11000000000035,-0.10277104429555095,5.5982006160053945,0.84614886469904116,1.3763167174029336,1.7019665637681134,28.17588697705061,28.082558901836407,0.39148319566450684,29.018854788102921,27.012442359224167,7.2384133252268672,0.025390914898638726,0.048439477539448342
clockwise,0,1,18126,-1.3000000000000029,123.12500000000149,5.5909439410623287,-2.6693527558376733,0.46456706957041916,1.3798106951206326,1.7453965706792549,28.18352529426884,28.217386236029164,0.39372391181812594,29.137290852129457,28.758062699636021,7.2200398688390388,0.025390914898638726,0.032201664364297382
clockwise,0,1,18126,-1.3000000000000029,123.18800000000148,6.7865125239384589,-0.68670801953627469,0.95719904734605232,1.3826778501153016,1.795103952389562,28.290996892374068,28.217680212358111,0.39835836149139858,31.119447478626309,28.733514200811783,7.2544857495383788,0.025390914898638726,0.033360458530207283
clockwise,0,1,18126,-1.3000000000000029,123.25100000000147,0.60981629591283082,-1.7958957677748126,-0.18109224460578527,1.3798125800266119,1.7455132056804916,28.183179070984657,28.217825990831784,0.39372280337133825,29.137568039648247,28.76370147429768,7.2195438454882517,0.025390914898638726,0.033608171775805051
clockwise,0,1,18126,-1.3000000000000029,123.31400000000146,-1.689143395135615,1.7978317226479805,0.012336103619951744,1.3798610735406229,1.7464233990958393,28.185574854847495,28.217292688604616,0.39377191823605795,29.170060905046792,28.769072356474389,7.2192462546085956,0.025390914898638726,0.035014679187312728
clockwise,0,1,18126,-1.3000000000000029,123.37700000000144,-5.1501281570765531,0.39505398773836431,-0.74581432493716737,1.3798629356820158,1.7470067222183041,28.186362904594272,28.216567593984848,0.39376632960487923,29.188928313809445,28.774911557466702,7.2188717690483513,0.025390914898638726,0.03579140716083367
clockwise,0,1,18126,-1.3000000000000029,123.44000000000143,-9.6107845918730703,-3.5509550467970104,-2.052256163148483,1.379862198193812,1.7474840777127163,28.186948320920465,28.215886694723139,0.39378816327728883,29.203785192583972,28.779891078322237,7.2187629013985726,0.025390914898638726,0.036237500929391445
clockwise,0,1,18126,-1.3000000000000029,123.50300000000142,-3.9297207691979397,-3.6320629873110275,-1.1749271355282491,1.3798537857971203,1.7459427011349118,28.187115014718863,28.215287314668153,0.39382375170375683,29.176489134462749,28.744112376345434,7.2182870490590778,0.025390914898638726,0.03753904510124461
clockwise,0,1,18126,-1.3000000000000029,123.56600000000141,-9.7524619267948243,-8.675376628816899,-2.8637204476304294,1.3798090476530058,1.7445064167284787,28.186485861129889,28.21397557211229,0.39386136696011897,29.148770419687281,28.71234043773589,7.2182342048654844,0.025390914898638726,0.037823495480722204
clockwise,0,1,18126,-1.3000000000000029,123.6290000000014,-8.1924102021724998,-7.7078973494935941,-2.470357478870381,1.3798292602759732,1.7446745775168389,28.187287676829357,28.213932930449872,0.39389356366664119,29.15653137152313,28.71213443620038,7.2178746130921869,0.025390914898638726,0.038625414631759038
clockwise,0,1,18126,-1.3000000000000029,123.69200000000139,-9.9670575384565012,-4.8367470795964644,-2.3060991776720838,1.3798162827407205,1.7446683502190061,28.186350982754316,28.21441857082522,0.3938620897239864,29.151467085272614,28.718411018302238,7.2172345078477438,0.025390914898638726,0.039717032324273351
clockwise,0,1,18126,-1.3000000000000029,123.75500000000137,0.86146033727742122,6.976887321238963,1.2095238436483555,1.3798617099146913,1.7469775468181179,28.186452490552476,28.216241339037893,0.39385578505004615,29.191740523308866,28.773936227416684,7.2173167199982302,0.025390914898638726,0.039979440423432003
clockwise,0,1,18126,-1.3000000000000029,123.81800000000136,-1.6685108728174594,9.3143435242752179,1.173275638532935,1.3798525918449023,1.7461444303577291,28.184770584568902,28.217600442447704,0.39385375462062333,29.162676443241082,28.769955558166622,7.2167848526485825,0.025390914898638726,0.041291480919240175
clockwise,0,1,18126,-1.3000000000000029,123.88100000000135,-0.071381477993990528,0.13339058962965167,0.0093646442607034711,1.3798625089636249,1.7465840238565158,28.183682782236417,28.219119916199794,0.39386531541555758,29.160857722623362,28.790953564306164,7.2164963681028,0.025390914898638726,0.041837289765482413
clockwise,0,1,18126,-1.3000000000000029,123.94400000000134,-2.2310263945182442,0.83364329215641253,-0.22104487902162673,1.3798698592547181,1.7463132518931828,28.182864437482095,28.220236918270409,0.39388455258652311,29.147588107176333,28.793722633155291,7.2162700065366945,0.025390914898638726,0.042855433190237074
clockwise,0,1,18126,-1.3000000000000029,124.00700000000133,-1.9436903068244689,3.6255767929812928,0.25397945904840097,1.3798387797931135,1.7456687103784614,28.182875259410125,28.21894430260032,0.39387044782236691,29.140228948997418,28.77529609658211,7.2157130449748941,0.025390914898638726,0.043579679543923305
clockwise,0,1,18126,-1.3000000000000029,124.07000000000131,2.9546590884004393,-1.9758663085726209,0.1584595828168574,1.3798469618181983,1.745586068584184,28.182769070857496,28.219317479711357,0.39391053863767089,29.136301578752828,28.775702691037836,7.2157972314045935,0.025390914898638726,0.044282933249669684
clockwise,0,1,18126,-1.3000000000000029,124.1330000000013,7.6611384836254945,-6.1820989596767664,0.24778027734021665,1.3798397637268738,1.745559548137233,28.183586240448662,28.218172280587517,0.39390891730666766,29.144741087869797,28.766762036439356,7.2153522901384815,0.025390914898638726,0.045311572998379353
clockwise,0,1,18126,-1.3000000000000029,124.19600000000129,5.8172723836926004,-3.4671375949984755,0.37714036616221458,1.3798354808014941,1.7458415192641978,28.185952809576694,28.215522100248094,0.39391986491368058,29.171939714138411,28.750889463092058,7.2151710439806784,0.025390914898638726,0.045914061994047253
clockwise,0,1,18126,-1.3000000000000029,124.25900000000128,5.328913490526519,-2.2772189077236207,0.48392262957441878,1.3798490927315334,1.7466320690136687,28.186961022513799,28.215033312984545,0.39392966973802501,29.194849725892666,28.761060437062731,7.2149061736583651,0.025390914898638726,0.0469909848330156
clockwise,0,1,18126,-1.3000000000000029,124.32200000000127,-3.0095098561452205,3.1724402037592396,0.017247832117627232,1.3884597095177609,1.8324553609550491,28.53738597833317,28.21686923927745,0.3933114703360383,32.690533820965491,28.783912530421677,7.2050075251442118,0.025390914898638726,0.048806848876561067
clockwise,0,1,18126,-1.3000000000000029,124.38500000000126,-7.6952265612259492,3.675302018557502,-0.63922124820582749,1.3884612948383148,1.8322498865269967,28.537966446816192,28.216385788657611,0.3932868813397814,32.690876915192071,28.775238445797299,7.204839267565605,0.025390914898638726,0.048575929749312192
clockwise,0,1,18126,-1.3000000000000029,124.88900000000116,-5.726581181931655,3.3975465369722917,-0.3736540117383067,1.3764390070046513,1.6913392709956745,28.069748106727161,28.217547659766275,0.38161479887646399,27.079439122175454,28.719850529545312,7.1647840755497088,0.025390914898638726,0.047635904632271228
clockwise,0,1,18126,-1.3000000000000029,124.95200000000115,-4.3888091615145743,-2.9013982252696993,-1.1342954415451243,1.376500662660912,1.6917901388931313,28.069545021218776,28.220270523299035,0.38165716383188864,27.068579107170606,28.750540982553343,7.1645608914314689,0.025390914898638726,0.047226547997578361
clockwise,0,1,18126,-1.3000000000000029,125.01500000000114,-9.4353732550188454,-6.3275642616269314,-2.4524403883836645,1.3765135304177238,1.6922704500257391,28.069876611974607,28.220671519469548,0.38155809765378024,27.090571559098741,28.748736835602443,7.1642204672845633,0.025390914898638726,0.047064459100626087
clockwise,0,1,18126,-1.3000000000000029,125.07800000000113,-13.822697437939038,-7.0429109418853386,-3.2498032962257861,1.3765663463823439,1.6928630869552004,28.069360314722964,28.223405026907166,0.38157127538403746,27.063447176513634,28.80190059265113,7.1641558355200941,0.025390914898638726,0.047473815735318954
clockwise,0,1,18126,-1.3000000000000029,125.14100000000111,-0.29430920316935838,0.2738784018453666,-0.0039141761461137792,1.3794024598288024,1.7436503340650262,28.176818190077928,28.222485778660801,0.38616585144298821,29.078027732073537,28.788677429912681,7.1989281227285176,0.025390914898638726,0.048785856231127127
clockwise,0,1,18126,-1.3000000000000029,125.2040000000011,-0.48354974349403301,2.4487745018641984,0.30142695672405817,1.3875632349691724,1.828526104381422,28.507928477853646,28.223562658961434,0.386418288803831,32.505203087461524,28.801747440123052,7.2090350768600739,0.025390914898638726,0.046178123847541337
clockwise,0,1,18126,-1.3000000000000029,125.26700000000109,5.1339702691465572,-5.8405698481508965,-0.095445497921422484,1.387642807564045,1.8292749062738118,28.511077514130484,28.223808818896728,0.38634530146040369,32.52298492128795,28.815401066875165,7.2088001004767657,0.025390914898638726,0.047233004406175824
clockwise,0,1,18126,-1.3000000000000029,125.33000000000108,6.2228146964819535,0.70317112961022321,1.0829793233073259,1.3876259005855409,1.8291805873193832,28.509512348273422,28.224350773474367,0.38652425328480922,32.513742741075284,28.820657022706566,7.2089603414505961,0.025390914898638726,0.047689594498703518
clockwise,0,1,18126,-1.3000000000000029,125.39300000000107,4.8581532421439135,-2.420911019435104,0.38805600916429306,1.3794796916579859,1.7457220650619543,28.176679544672496,28.224030698565141,0.38707744887901807,29.095933860632897,28.816888596410756,7.2188912914876191,0.025390914898638726,0.044817641647330576
clockwise,0,1,18126,-1.3000000000000029,125.45600000000105,6.4957558420405679,-1.5743297580609541,0.77494477282457619,1.3794478402532178,1.7449125576954145,28.175518322296789,28.223951425952418,0.38704671540348112,29.075027192512152,28.805583605393313,7.2183021880527205,0.025390914898638726,0.044266584639103379
clockwise,0,1,18126,-1.3000000000000029,125.51900000000104,2.3099942200054189,1.6154044633976059,0.61062069368061533,1.379482718697288,1.7446990688789428,28.176656126340845,28.224173126777586,0.38708206588631011,29.078689118297984,28.792291401297497,7.2185509378993604,0.025390914898638726,0.043794250060620786
clockwise,0,1,18126,-1.3000000000000029,125.58200000000103,2.4928949404956495,0.4715380667379474,0.46308777401554824,1.3795164937677826,1.7455103797248162,28.177911638802669,28.224376170219593,0.38704387077490088,29.092801101912599,28.812544157691491,7.2182328693292366,0.025390914898638726,0.043363900778002985
clockwise,0,1,18126,-1.3000000000000029,125.64500000000102,3.1904524824844334,4.2661745917821019,1.1568031234298113,1.3795080737600953,1.7461254440191791,28.178233199530332,28.223679951981985,0.38704817019479743,29.105337956972964,28.825601604471121,7.2181860686380119,0.025390914898638726,0.042681639720181547
clockwise,0,1,18126,-1.3000000000000029,127.97600000000058,3.2407545137066496,-1.7591929122513963,0.23664298930473027,1.3766104524739444,1.7084670687941996,28.185543487202494,28.085412774488326,0.39125795635041527,29.145250783405135,27.153880629457724,7.2393326422193542,0.025390914898638726,0.033429734267436256
clockwise,0,1,18126,-1.3000000000000029,128.03900000000056,-1.4605153578227892,-6.2362341737403106,-1.1892766033732749,1.3766003024415236,1.7079455455866759,28.184152043627527,28.086350645212967,0.39129395794792243,29.10008771133613,27.179068685475606,7.2391030243717678,0.025390914898638726,0.03387057987402399
clockwise,0,1,18126,-1.3000000000000029,128.10200000000054,-3.4756752294095548,-5.2960548175267919,-1.3601015521699877,1.3765879097914802,1.7073788036402817,28.183489983356786,28.086562561884804,0.39126954829952343,29.080387087123285,27.175782303664054,7.238989669522427,0.025390914898638726,0.034783760059109221
clockwise,0,1,18126,-1.3000000000000029,128.16500000000053,-4.3620978677011708,-6.5170882794979068,-1.6870073354541519,1.3765691382474861,1.7070127948381946,28.182544678653016,28.086681861697265,0.3913024873441473,29.069556918890289,27.171831691567494,7.2388529724344153,0.025390914898638726,0.036001333639202979
clockwise,0,1,18126,-1.3000000000000029,128.22800000000052,-0.47211096902565819,-8.0852921144121339,-1.319258976601432,1.3765008984882072,1.7053835987847852,28.180238718468708,28.086086702934949,0.39135327866197578,29.030697863782322,27.143080194568554,7.238981239981193,0.025390914898638726,0.036190267470601979
clockwise,0,1,18126,-1.3000000000000029,128.29100000000051,0.0049306402829198959,-8.6879613030432452,-1.3373645405489942,1.3764826406421,1.7056793143063198,28.179614493205602,28.085779112666316,0.39144349893328245,29.055989448820455,27.129599997812321,7.2388782464955357,0.025390914898638726,0.037911664601103019
clockwise,0,1,18126,-1.3000000000000029,128.3540000000005,0.52040845304343453,-6.8035747515421541,-0.96638866788848121,1.3764232986496427,1.7043601080971891,28.179024951626147,28.083891582271534,0.39144139580880744,29.054639805704753,27.074810523549022,7.2391614048048591,0.025390914898638726,0.037827694009373442
clockwise,0,1,18126,-1.3000000000000029,128.41700000000048,0.99347447647323972,-9.0633300537217476,-1.2403445755408802,1.3764538132302895,1.7055238908030943,28.180381080497369,28.08373610594731,0.3914607398741734,29.096265530113008,27.080954441226194,7.2390958724095409,0.025390914898638726,0.039076756561376977
