frac_index,scaled_cumulative_mean,scaled_cumulative_sd,n_dates,data_kind,method
0.093,0.2648703926,0.02473760378,5,real,adapted
0.094,0.2659545975,0.02508191448,5,real,adapted
0.095,0.2670207849,0.02505451185,5,real,adapted
0.096,0.2675094921,0.0252577244,5,real,adapted
0.097,0.2680077128,0.02567316386,5,real,adapted
0.098,0.2690432094,0.02584895336,5,real,adapted
0.099,0.2701274552,0.02544980537,5,real,adapted
0.1,0.2710147552,0.02550396742,5,real,adapted
0.101,0.2721437944,0.0255792995,5,real,adapted
0.102,0.2731820741,0.02495951333,5,real,adapted
0.103,0.2738179513,0.02506478766,5,real,adapted
0.104,0.2752277831,0.02514757689,5,real,adapted
0.105,0.2761731226,0.02546962498,5,real,adapted
0.106,0.2775308898,0.02545623441,5,real,adapted
0.107,0.2789276866,0.02562640454,5,real,adapted
0.108,0.2799075549,0.02562042263,5,real,adapted
0.109,0.2808451865,0.02547747367,5,real,adapted
0.11,0.2812722938,0.02578067764,5,real,adapted
0.111,0.2819807333,0.02605159103,5,real,adapted
0.112,0.2824422094,0.02609397528,5,real,adapted
0.113,0.2832395896,0.02657550501,5,real,adapted
0.114,0.2847674421,0.02651236931,5,real,adapted
0.115,0.2857054547,0.02619095593,5,real,adapted
0.116,0.2869169424,0.02600794842,5,real,adapted
0.117,0.287571215,0.02611695176,5,real,adapted
0.118,0.2881959997,0.0259937737,5,real,adapted
0.119,0.2892639104,0.02581430332,5,real,adapted
0.12,0.2897483776,0.02554688367,5,real,adapted
0.121,0.2909895276,0.02525173837,5,real,adapted
0.122,0.2919098405,0.02511432391,5,real,adapted
0.123,0.2926807034,0.02509226469,5,real,adapted
0.124,0.2941844031,0.02510665185,5,real,adapted
0.125,0.2958369229,0.02538758009,5,real,adapted
0.126,0.2965116682,0.02549121073,5,real,adapted
0.127,0.2971843067,0.02532864393,5,real,adapted
0.128,0.2983356178,0.02537726031,5,real,adapted
0.129,0.2993456326,0.02571158247,5,real,adapted
0.13,0.3003702185,0.02556420853,5,real,adapted
0.131,0.3012399425,0.02572563718,5,real,adapted
0.132,0.3023866625,0.02578530411,5,real,adapted
0.133,0.3031110545,0.02594531429,5,real,adapted
0.134,0.3044455819,0.02565398071,5,real,adapted
0.135,0.3052039527,0.02584311952,5,real,adapted
0.136,0.3058015483,0.02553418484,5,real,adapted
0.137,0.3067447928,0.025614076,5,real,adapted
0.138,0.3083622212,0.02606428035,5,real,adapted
0.139,0.3094824251,0.02663584794,5,real,adapted
0.14,0.3106394019,0.02633922057,5,real,adapted
0.141,0.3119338506,0.0270519758,5,real,adapted
0.142,0.3129144791,0.02620020795,5,real,adapted
0.143,0.3135826688,0.02636471139,5,real,adapted
0.144,0.3143169605,0.02623114379,5,real,adapted
0.145,0.3152588302,0.02663614462,5,real,adapted
0.146,0.3162762939,0.02617072823,5,real,adapted
0.147,0.3169272784,0.02632493047,5,real,adapted
0.148,0.3176321156,0.02647209532,5,real,adapted
0.149,0.3179690542,0.02620891089,5,real,adapted
0.15,0.3192727693,0.02626662949,5,real,adapted
0.151,0.3210058415,0.02593302515,5,real,adapted
0.152,0.3219166475,0.02604068761,5,real,adapted
0.153,0.323413447,0.02558718791,5,real,adapted
0.154,0.3249514429,0.02567780005,5,real,adapted
0.155,0.3259396192,0.02629081951,5,real,adapted
0.156,0.3271980562,0.02581980224,5,real,adapted
0.157,0.3279532258,0.02586100453,5,real,adapted
0.158,0.3287826602,0.02638054959,5,real,adapted
0.159,0.329727005,0.02611920358,5,real,adapted
0.16,0.330648252,0.02582453232,5,real,adapted
0.161,0.3316942034,0.02586169783,5,real,adapted
0.162,0.3322081823,0.02578392403,5,real,adapted
0.163,0.3334579313,0.02509925055,5,real,adapted
0.164,0.3348572281,0.02591296658,5,real,adapted
0.165,0.3362742688,0.02613168947,5,real,adapted
0.166,0.3367452565,0.02611605456,5,real,adapted
0.167,0.3384289858,0.02632264606,5,real,adapted
0.168,0.3391433045,0.02682753687,5,real,adapted
0.169,0.3401271309,0.0275673758,5,real,adapted
0.17,0.3408133477,0.02776887175,5,real,adapted
0.171,0.3418434807,0.0280574573,5,real,adapted
0.172,0.3425917303,0.02818335024,5,real,adapted
0.173,0.3436746769,0.02868671376,5,real,adapted
0.174,0.3447829144,0.02862407954,5,real,adapted
0.175,0.3457295974,0.02820985058,5,real,adapted
0.176,0.3464956314,0.02792888036,5,real,adapted
0.177,0.3475231167,0.02852961953,5,real,adapted
0.178,0.3485827602,0.028391819,5,real,adapted
0.179,0.3492814255,0.02812997998,5,real,adapted
0.18,0.3498352593,0.02784039561,5,real,adapted
0.181,0.3505561324,0.02778602643,5,real,adapted
0.182,0.3514088917,0.02753736849,5,real,adapted
0.183,0.3522365212,0.02739562255,5,real,adapted
0.184,0.3530851712,0.02744436551,5,real,adapted
0.185,0.3543893431,0.02792170403,5,real,adapted
0.186,0.3549287687,0.02789178162,5,real,adapted
0.187,0.3555682637,0.02781731989,5,real,adapted
0.188,0.3562377049,0.02785784763,5,real,adapted
0.189,0.3568390126,0.02788467407,5,real,adapted
0.19,0.3580495213,0.02822399024,5,real,adapted
0.191,0.3590251213,0.02816964793,5,real,adapted
0.192,0.3598804143,0.02818069691,5,real,adapted
0.193,0.3612515499,0.02913133472,5,real,adapted
0.194,0.3625462356,0.0294964903,5,real,adapted
0.195,0.3636680773,0.02902053135,5,real,adapted
0.196,0.3648068473,0.02895091255,5,real,adapted
0.197,0.3654655874,0.02842237655,5,real,adapted
0.198,0.3663975146,0.02859314251,5,real,adapted
0.199,0.3671688904,0.02860057724,5,real,adapted
0.2,0.3677590232,0.02827899054,5,real,adapted
0.201,0.3694411802,0.02679474518,5,real,adapted
0.202,0.3703155845,0.02679096031,5,real,adapted
0.203,0.3711895733,0.02679933523,5,real,adapted
0.204,0.3719747118,0.02671719761,5,real,adapted
0.205,0.372702828,0.02683223064,5,real,adapted
0.206,0.3732595344,0.02669821721,5,real,adapted
0.207,0.3740405962,0.02648888774,5,real,adapted
0.208,0.3752347895,0.02660772478,5,real,adapted
0.209,0.3757925871,0.02647226642,5,real,adapted
0.21,0.3772058413,0.02612125776,5,real,adapted
0.211,0.3782500131,0.02637909103,5,real,adapted
0.212,0.3790053879,0.02654028741,5,real,adapted
0.213,0.3797531969,0.02672017624,5,real,adapted
0.214,0.3806847754,0.02656118152,5,real,adapted
0.215,0.3814153579,0.02620876048,5,real,adapted
0.216,0.3823268991,0.02645948103,5,real,adapted
0.217,0.3837006822,0.02631347393,5,real,adapted
0.218,0.3847257474,0.02628232218,5,real,adapted
0.219,0.3853960003,0.02653718304,5,real,adapted
0.22,0.3864834626,0.02595747751,5,real,adapted
0.221,0.3877709714,0.02638732618,5,real,adapted
0.222,0.3885957182,0.02674005787,5,real,adapted
0.223,0.3893644728,0.02667563063,5,real,adapted
0.224,0.3904925281,0.02718204363,5,real,adapted
0.225,0.391237871,0.02704182401,5,real,adapted
0.226,0.3923485331,0.02702857802,5,real,adapted
0.227,0.3931591298,0.02715417455,5,real,adapted
0.228,0.3940429165,0.02714924293,5,real,adapted
0.229,0.3949754776,0.02758648201,5,real,adapted
0.23,0.3959193854,0.02817636455,5,real,adapted
0.231,0.3969599054,0.02813881896,5,real,adapted
0.232,0.3980784629,0.02775145735,5,real,adapted
0.233,0.3989714933,0.02807181273,5,real,adapted
0.234,0.3999550298,0.02833831173,5,real,adapted
0.235,0.4009208734,0.02894559371,5,real,adapted
0.236,0.4018318391,0.0292128594,5,real,adapted
0.237,0.4029494544,0.02930589128,5,real,adapted
0.238,0.403750487,0.02902733192,5,real,adapted
0.239,0.4047007159,0.02953242946,5,real,adapted
0.24,0.4058749503,0.02963122922,5,real,adapted
0.241,0.4068443915,0.02978402985,5,real,adapted
0.242,0.4078025097,0.03022164772,5,real,adapted
0.243,0.4082485059,0.03015051638,5,real,adapted
0.244,0.4086217072,0.03038581513,5,real,adapted
0.245,0.4095071266,0.03071178943,5,real,adapted
0.246,0.4102358244,0.03107901978,5,real,adapted
0.247,0.4109072819,0.03066504234,5,real,adapted
0.248,0.4117377725,0.03109634869,5,real,adapted
0.249,0.4128653666,0.03091956628,5,real,adapted
0.25,0.4133936109,0.0309475478,5,real,adapted
0.251,0.4140061536,0.0308904612,5,real,adapted
0.252,0.4146531661,0.03068192462,5,real,adapted
0.253,0.4152924929,0.03077901483,5,real,adapted
0.254,0.4158825166,0.03065776068,5,real,adapted
0.255,0.4176089908,0.03085817703,5,real,adapted
0.256,0.4181984785,0.03071024951,5,real,adapted
0.257,0.4185767704,0.03057387322,5,real,adapted
0.258,0.4194753027,0.03027696735,5,real,adapted
0.259,0.4203711361,0.03061632769,5,real,adapted
0.26,0.420767621,0.03074021868,5,real,adapted
0.261,0.4215301789,0.0308202245,5,real,adapted
0.262,0.4222793192,0.0308942562,5,real,adapted
0.263,0.4232125702,0.03081660624,5,real,adapted
0.264,0.4240947603,0.03088443697,5,real,adapted
0.265,0.424622863,0.03112403648,5,real,adapted
0.266,0.4253316347,0.03091603966,5,real,adapted
0.267,0.425725518,0.03064927071,5,real,adapted
0.268,0.4264193667,0.03051743142,5,real,adapted
0.269,0.4273454056,0.03077124638,5,real,adapted
0.27,0.4283323298,0.03124460172,5,real,adapted
0.271,0.4290423498,0.03142803685,5,real,adapted
0.272,0.4301130501,0.0304333322,5,real,adapted
0.273,0.4304236602,0.03055299784,5,real,adapted
0.274,0.4308910826,0.03053559722,5,real,adapted
0.275,0.4319532131,0.03058659297,5,real,adapted
0.276,0.4326732852,0.03079510248,5,real,adapted
0.277,0.4331646694,0.03076709625,5,real,adapted
0.278,0.4340503561,0.03041742063,5,real,adapted
0.279,0.4349866813,0.030687976,5,real,adapted
0.28,0.4359408518,0.03089658187,5,real,adapted
0.281,0.4364297098,0.0310951432,5,real,adapted
0.282,0.437401376,0.03077633928,5,real,adapted
0.283,0.4382939304,0.03087306175,5,real,adapted
0.284,0.4387556627,0.03100382359,5,real,adapted
0.285,0.4399838591,0.03055278987,5,real,adapted
0.286,0.4409568984,0.03031810515,5,real,adapted
0.287,0.4421538357,0.03047959175,5,real,adapted
0.288,0.4432490692,0.03032686588,5,real,adapted
0.289,0.4440429216,0.03017729679,5,real,adapted
0.29,0.4445580151,0.03025894283,5,real,adapted
0.291,0.4453460985,0.03043404246,5,real,adapted
0.292,0.4462497606,0.03022239545,5,real,adapted
0.293,0.4473429855,0.03053653698,5,real,adapted
0.294,0.448134126,0.03044657574,5,real,adapted
0.295,0.4490356127,0.03079853207,5,real,adapted
0.296,0.4499932289,0.03129722606,5,real,adapted
0.297,0.4505743817,0.03144779028,5,real,adapted
0.298,0.4516911505,0.03187734723,5,real,adapted
0.299,0.4518950367,0.03198760297,5,real,adapted
0.3,0.4526785343,0.03197312128,5,real,adapted
0.301,0.4536920644,0.03246844051,5,real,adapted
0.302,0.4542428925,0.03248656405,5,real,adapted
0.303,0.455384699,0.03213262434,5,real,adapted
0.304,0.4560196384,0.03184092176,5,real,adapted
0.305,0.456697089,0.03194829338,5,real,adapted
0.306,0.4574592697,0.03227112511,5,real,adapted
0.307,0.4580691079,0.03246701472,5,real,adapted
0.308,0.4592122376,0.03208544103,5,real,adapted
0.309,0.4601896434,0.03160443841,5,real,adapted
0.31,0.4606578788,0.0317855092,5,real,adapted
0.311,0.4609828,0.03190280785,5,real,adapted
0.312,0.461621413,0.03149403141,5,real,adapted
0.313,0.4625611021,0.03135310018,5,real,adapted
0.314,0.4634817806,0.03170738584,5,real,adapted
0.315,0.4641488523,0.03164762445,5,real,adapted
0.316,0.4648377979,0.03171600453,5,real,adapted
0.317,0.4653724448,0.03174915584,5,real,adapted
0.318,0.4659801937,0.03193714009,5,real,adapted
0.319,0.466777473,0.03113650168,5,real,adapted
0.32,0.4679505586,0.03118902729,5,real,adapted
0.321,0.4686893404,0.0312517347,5,real,adapted
0.322,0.4697395708,0.03129437888,5,real,adapted
0.323,0.471119466,0.03069503238,5,real,adapted
0.324,0.4722153486,0.03079401354,5,real,adapted
0.325,0.4728711449,0.03083155747,5,real,adapted
0.326,0.4737580665,0.03112695243,5,real,adapted
0.327,0.4744163637,0.03126356557,5,real,adapted
0.328,0.4748145669,0.03085054183,5,real,adapted
0.329,0.4762727369,0.03027755271,5,real,adapted
0.33,0.4776769899,0.02936737816,5,real,adapted
0.331,0.4784179753,0.02974857531,5,real,adapted
0.332,0.4789135697,0.02960907468,5,real,adapted
0.333,0.4797234651,0.02939612862,5,real,adapted
0.334,0.4804268098,0.02922814921,5,real,adapted
0.335,0.4810096761,0.02927808102,5,real,adapted
0.336,0.4818312511,0.02886208948,5,real,adapted
0.337,0.4827358303,0.02814646441,5,real,adapted
0.338,0.4837230807,0.02819090904,5,real,adapted
0.339,0.4847078548,0.02864953756,5,real,adapted
0.34,0.4850214177,0.0286411551,5,real,adapted
0.341,0.4858416909,0.02897481288,5,real,adapted
0.342,0.4864470221,0.02909333523,5,real,adapted
0.343,0.4872103379,0.02885423088,5,real,adapted
0.344,0.4878404953,0.02837261594,5,real,adapted
0.345,0.4886622805,0.02830492645,5,real,adapted
0.346,0.4893152124,0.02791721918,5,real,adapted
0.347,0.4898728145,0.02771198658,5,real,adapted
0.348,0.4908658263,0.02732020718,5,real,adapted
0.349,0.4916312256,0.02741735096,5,real,adapted
0.35,0.4923184754,0.02787305541,5,real,adapted
0.351,0.4928370553,0.02809548644,5,real,adapted
0.352,0.4933048724,0.02787454138,5,real,adapted
0.353,0.493835533,0.0275906043,5,real,adapted
0.354,0.4949939775,0.02800304488,5,real,adapted
0.355,0.4957814995,0.02812392312,5,real,adapted
0.356,0.4968370036,0.02802713092,5,real,adapted
0.357,0.4977159564,0.02814774709,5,real,adapted
0.358,0.4989806766,0.02873278091,5,real,adapted
0.359,0.4994090933,0.02869250587,5,real,adapted
0.36,0.5005833793,0.02840368156,5,real,adapted
0.361,0.5012498829,0.02848420791,5,real,adapted
0.362,0.5024203018,0.02732689326,5,real,adapted
0.363,0.5034610239,0.02753604876,5,real,adapted
0.364,0.5047077368,0.02719400185,5,real,adapted
0.365,0.5059540895,0.02765764982,5,real,adapted
0.366,0.5064801034,0.02757765696,5,real,adapted
0.367,0.5074831609,0.02788031589,5,real,adapted
0.368,0.508533283,0.02728555903,5,real,adapted
0.369,0.5090558523,0.02754524104,5,real,adapted
0.37,0.5100207831,0.0273820012,5,real,adapted
0.371,0.5106735152,0.0268875115,5,real,adapted
0.372,0.5123314202,0.02704406228,5,real,adapted
0.373,0.513037462,0.02749613352,5,real,adapted
0.374,0.5139069473,0.02783524669,5,real,adapted
0.375,0.5153970321,0.02853002214,5,real,adapted
0.376,0.5158257262,0.02832351879,5,real,adapted
0.377,0.5165562388,0.02835505314,5,real,adapted
0.378,0.5174210267,0.02867793705,5,real,adapted
0.379,0.5188137121,0.0282046265,5,real,adapted
0.38,0.5194960838,0.02871956572,5,real,adapted
0.381,0.5209316625,0.02924633886,5,real,adapted
0.382,0.521923121,0.0295898152,5,real,adapted
0.383,0.5229378188,0.02965820206,5,real,adapted
0.384,0.5235943113,0.02966396159,5,real,adapted
0.385,0.5247279204,0.02933241298,5,real,adapted
0.386,0.5251979938,0.02896802637,5,real,adapted
0.387,0.5258678288,0.0287435075,5,real,adapted
0.388,0.5270172255,0.02815241136,5,real,adapted
0.389,0.5275649796,0.02833985395,5,real,adapted
0.39,0.5285257472,0.02827255615,5,real,adapted
0.391,0.5294494958,0.0279840309,5,real,adapted
0.392,0.5302814286,0.02804739428,5,real,adapted
0.393,0.5313876406,0.02768418835,5,real,adapted
0.394,0.531855883,0.02789763768,5,real,adapted
0.395,0.5329014147,0.0274788094,5,real,adapted
0.396,0.534316974,0.02615464447,5,real,adapted
0.397,0.5350710658,0.02551771036,5,real,adapted
0.398,0.5360539862,0.02586423505,5,real,adapted
0.399,0.5369717614,0.02647799983,5,real,adapted
0.4,0.5381854673,0.02653009903,5,real,adapted
0.401,0.5387624528,0.02634605731,5,real,adapted
0.402,0.5395555729,0.02654975471,5,real,adapted
0.403,0.5404715616,0.02677779456,5,real,adapted
0.404,0.5414352049,0.02680254365,5,real,adapted
0.405,0.5426420097,0.02637160631,5,real,adapted
0.406,0.5433900773,0.02619546796,5,real,adapted
0.407,0.5441110398,0.02621922052,5,real,adapted
0.408,0.5452494889,0.02586932566,5,real,adapted
0.409,0.5468734146,0.02503311681,5,real,adapted
0.41,0.5480972738,0.02453665044,5,real,adapted
0.411,0.5497904204,0.02449493956,5,real,adapted
0.412,0.5503239254,0.02471682098,5,real,adapted
0.413,0.5513759329,0.02435856962,5,real,adapted
0.414,0.5518851716,0.02431163501,5,real,adapted
0.415,0.5530316952,0.02440347199,5,real,adapted
0.416,0.5543209403,0.02391343395,5,real,adapted
0.417,0.5553036679,0.02390190772,5,real,adapted
0.418,0.5562588805,0.02418112682,5,real,adapted
0.419,0.5573731032,0.02433728915,5,real,adapted
0.42,0.5583798994,0.02480461495,5,real,adapted
0.421,0.5589307379,0.02443115531,5,real,adapted
0.422,0.5596464163,0.02461219641,5,real,adapted
0.423,0.5606750756,0.02412054288,5,real,adapted
0.424,0.5616754906,0.02419492434,5,real,adapted
0.425,0.562362878,0.02448810226,5,real,adapted
0.426,0.5635735979,0.02407466666,5,real,adapted
0.427,0.5649609737,0.0243143432,5,real,adapted
0.428,0.5658758549,0.02410407356,5,real,adapted
0.429,0.5661790772,0.02401799024,5,real,adapted
0.43,0.5669692682,0.02370235203,5,real,adapted
0.431,0.567766891,0.02391309243,5,real,adapted
0.432,0.56827317,0.02412328987,5,real,adapted
0.433,0.5696883366,0.02460678486,5,real,adapted
0.434,0.5706831275,0.02381799416,5,real,adapted
0.435,0.5711432613,0.02404161804,5,real,adapted
0.436,0.5720691215,0.02386004284,5,real,adapted
0.437,0.5732330593,0.02430792862,5,real,adapted
0.438,0.5736721517,0.0241684915,5,real,adapted
0.439,0.5751748687,0.02434322134,5,real,adapted
0.44,0.5759509062,0.02449633121,5,real,adapted
0.441,0.5768201025,0.02438088377,5,real,adapted
0.442,0.5773240928,0.02421697423,5,real,adapted
0.443,0.5779272046,0.02406970495,5,real,adapted
0.444,0.5790512114,0.02380783539,5,real,adapted
0.445,0.5797287847,0.02414632328,5,real,adapted
0.446,0.5806616501,0.02449337309,5,real,adapted
0.447,0.5813749801,0.02410889428,5,real,adapted
0.448,0.5819088639,0.02408278451,5,real,adapted
0.449,0.5824091096,0.02414646041,5,real,adapted
0.45,0.5831943754,0.02419607527,5,real,adapted
0.451,0.5835681003,0.02438127667,5,real,adapted
0.452,0.584450712,0.02481419368,5,real,adapted
0.453,0.5854052437,0.02475205257,5,real,adapted
0.454,0.5858896951,0.02451478483,5,real,adapted
0.455,0.5866656427,0.02458777773,5,real,adapted
0.456,0.5873795685,0.02460513836,5,real,adapted
0.457,0.5879839803,0.02445539164,5,real,adapted
0.458,0.5884538695,0.02425086157,5,real,adapted
0.459,0.5898491301,0.0246152773,5,real,adapted
0.46,0.5906385502,0.02455611775,5,real,adapted
0.461,0.5910961965,0.02444844691,5,real,adapted
0.462,0.5915993197,0.0240243027,5,real,adapted
0.463,0.5922896794,0.0245490336,5,real,adapted
0.464,0.5933415242,0.0244264499,5,real,adapted
0.465,0.5940993091,0.02438682992,5,real,adapted
0.466,0.5946346286,0.0245343389,5,real,adapted
0.467,0.5951642917,0.02488115678,5,real,adapted
0.468,0.5956247556,0.02514424126,5,real,adapted
0.469,0.5961561587,0.02554297365,5,real,adapted
0.47,0.5975474243,0.0260743773,5,real,adapted
0.471,0.5981887195,0.02605805727,5,real,adapted
0.472,0.5987301316,0.02597897846,5,real,adapted
0.473,0.5992891955,0.02596788866,5,real,adapted
0.474,0.6001174687,0.0260452544,5,real,adapted
0.475,0.6005806055,0.02600954344,5,real,adapted
0.476,0.6020723792,0.02476003898,5,real,adapted
0.477,0.6030870079,0.02431521904,5,real,adapted
0.478,0.6041189377,0.02418621744,5,real,adapted
0.479,0.6050111473,0.02419358866,5,real,adapted
0.48,0.6055934606,0.02416775345,5,real,adapted
0.481,0.6065937722,0.02358222132,5,real,adapted
0.482,0.6071344226,0.02378750172,5,real,adapted
0.483,0.6079205316,0.02322832253,5,real,adapted
0.484,0.6087784786,0.02270625031,5,real,adapted
0.485,0.6093586232,0.02273159088,5,real,adapted
0.486,0.6100212653,0.02259776395,5,real,adapted
0.487,0.6108164063,0.02300106306,5,real,adapted
0.488,0.6113045896,0.02292342577,5,real,adapted
0.489,0.612417048,0.02302192599,5,real,adapted
0.49,0.6133741797,0.02271552652,5,real,adapted
0.491,0.6141521214,0.02292295955,5,real,adapted
0.492,0.6149263515,0.02304556616,5,real,adapted
0.493,0.6156961293,0.02309457992,5,real,adapted
0.494,0.616332132,0.02327620123,5,real,adapted
0.495,0.6166935524,0.02327927637,5,real,adapted
0.496,0.617440542,0.02277965154,5,real,adapted
0.497,0.6181328956,0.02235511185,5,real,adapted
0.498,0.6190204708,0.02260226584,5,real,adapted
0.499,0.6196813839,0.02240784626,5,real,adapted
0.5,0.6201232899,0.02228271634,5,real,adapted
0.501,0.6211711347,0.02271798497,5,real,adapted
0.502,0.6224484132,0.02335548752,5,real,adapted
0.503,0.6229711705,0.02356580814,5,real,adapted
0.504,0.623881795,0.02352140362,5,real,adapted
0.505,0.6250042151,0.02385250671,5,real,adapted
0.506,0.6256588983,0.02372556429,5,real,adapted
0.507,0.6262588415,0.02390645301,5,real,adapted
0.508,0.6268882396,0.02358394445,5,real,adapted
0.509,0.6273996408,0.02347209079,5,real,adapted
0.51,0.6279789366,0.02335052307,5,real,adapted
0.511,0.6294721041,0.02286754077,5,real,adapted
0.512,0.6296528693,0.02272557753,5,real,adapted
0.513,0.6302159954,0.02278669133,5,real,adapted
0.514,0.6308162346,0.02263849836,5,real,adapted
0.515,0.6313965445,0.02277097261,5,real,adapted
0.516,0.632045749,0.02270088837,5,real,adapted
0.517,0.6325515278,0.02261642251,5,real,adapted
0.518,0.6337814171,0.02331042065,5,real,adapted
0.519,0.6342648725,0.02294412773,5,real,adapted
0.52,0.6348230929,0.02271990829,5,real,adapted
0.521,0.6362401974,0.02137671633,5,real,adapted
0.522,0.6376873922,0.02195478178,5,real,adapted
0.523,0.6385720363,0.02177530728,5,real,adapted
0.524,0.6393267082,0.02190578861,5,real,adapted
0.525,0.639962366,0.02170037116,5,real,adapted
0.526,0.640919187,0.02192583304,5,real,adapted
0.527,0.6422663568,0.02212664776,5,real,adapted
0.528,0.642801736,0.02190660756,5,real,adapted
0.529,0.6438004517,0.02213082568,5,real,adapted
0.53,0.64462525,0.02253325852,5,real,adapted
0.531,0.645082174,0.02260682016,5,real,adapted
0.532,0.6458850152,0.02298480973,5,real,adapted
0.533,0.646779592,0.02233348769,5,real,adapted
0.534,0.6475954894,0.02227136016,5,real,adapted
0.535,0.6484937621,0.02230637167,5,real,adapted
0.536,0.6494144842,0.02237947039,5,real,adapted
0.537,0.6500188425,0.02267710225,5,real,adapted
